MESA;DEPARTAMENTO;ID_DEPARTAMENTO;MUNICIPIO;ID_MUNICIPIO;CENTRO_DE_VOTACIÓN;PADRÓN;UNE;AZUL;VALOR UNIONISTA;CABAL;TODOS;VAMOS;PHG;PR;PIN;ELEFANTE;VICTORIA;SEMILLA;FCN-NACION;PPN;UR;URNG-MAIZ WINAQ;CREO;BIEN;VIVA;MI FAMILIA;CAMBIO;VOS;VÁLIDOS;NULOS;BLANCO;EMITIDOS;INVÁLIDOS;TOTAL;IMPUGNACIONES;PAPELETAS-RECIBIDAS;PAPELETAS-NO-USADAS;PRES-VOTAR;VALIDOS_CALCULADO;EMITIDOS_CALCULADO;TOTAL_CALCULADO;OBSERVACIONES;CONTABILIZADA;CÓDIGO_INTEGRIDAD;FECHA_HORA_PUBLICACIÓN;DIGITALIZACIÓN
7059;El Progreso;4;Sanarate;7;781;400;40;3;23;44;0;61;0;1;0;1;2;33;1;0;0;2;1;4;18;4;0;9;247;60;4;311;--;--;--;--;--;311;247;311;311;Algún campo sin dato;1;b0f914be7bb5890d1d30e0f95d5ed208c94d7f564341760cb71fe9c0cab64ffb;26/06/23 1:49;ESCANER
7060;El Progreso;4;Sanarate;7;781;400;46;4;9;26;0;55;0;2;0;0;1;58;0;0;5;2;1;7;11;3;0;6;236;50;5;291;0;291;--;392;101;291;236;291;291;Algún campo sin dato;1;f6f527fbbef358bbd8bbf773d0b0e5feb7c9c0b0e7de300972e1f0f81d3ad473;26/06/23 0:50;ESCANER
7061;El Progreso;4;Sanarate;7;781;304;20;1;12;14;0;35;0;2;0;0;2;89;1;0;0;0;0;6;8;0;0;4;194;32;1;227;0;227;--;304;77;227;194;227;227;Algún campo sin dato;1;dc940c354726be8fa5efd6f0d63883a7bf8558e131f2ae5e284335f17cb9fdb1;26/06/23 0:56;ESCANER
7062;El Progreso;4;Sanarate;7;781;303;17;0;10;20;0;33;0;0;0;1;0;82;1;1;0;1;0;2;9;2;0;10;189;29;3;221;0;221;--;308;87;221;189;221;221;Algún campo sin dato;1;87a8343b792b84d3835fef595bb6f93d45f02ede2f84152882c9c4e89f526957;26/06/23 1:48;ESCANER
7063;El Progreso;4;Sanarate;7;782;400;38;1;11;29;0;69;1;0;0;0;5;19;0;1;2;1;3;4;18;5;0;4;211;56;15;282;0;282;--;410;128;282;211;282;282;Algún campo sin dato;1;0eed4e94d68ef6dda4a98e08027b68e4a7e1e70f9931e85b03d6ade7e7fb8e75;25/06/23 20:43;ESCANER
7064;El Progreso;4;Sanarate;7;782;400;34;0;14;23;0;69;0;2;0;0;4;28;1;1;2;4;1;0;12;3;0;5;203;55;7;265;0;265;--;400;135;265;203;265;265;Algún campo sin dato;1;c4bd3dce9ced231f7b5b81be730bb1b4199cc2dc3fb16d1816c1e1380b923152;25/06/23 21:08;ESCANER
7065;El Progreso;4;Sanarate;7;782;236;16;2;4;16;0;44;0;0;0;1;0;14;0;1;2;1;0;4;10;3;0;6;124;38;4;166;0;166;--;236;70;166;124;166;166;Algún campo sin dato;1;52f49ef2bc80ce2d5ec3ddb167f48451bc15af9b86b2a6c32683822c2eefec1b;25/06/23 23:26;ESCANER
7066;El Progreso;4;Sanarate;7;782;236;23;2;10;12;0;31;0;0;0;0;1;27;0;0;0;1;1;2;6;0;0;3;119;25;6;150;0;150;--;236;86;150;119;150;150;Algún campo sin dato;1;fbb71cbd945227f1de00316d71153782d844cb7e09c099c39967d6f735f902cb;25/06/23 23:10;ESCANER
7067;El Progreso;4;Sanarate;7;783;400;28;0;17;38;1;78;0;3;0;0;3;22;1;0;0;2;2;5;11;5;0;14;230;58;17;305;0;305;--;397;89;--;230;305;305;Algún campo sin dato;1;36bc8110c1a2f9d3f3480169fce8bc6ef3b4a3c514f95eb02876a80236b29123;26/06/23 3:17;ESCANER
7068;El Progreso;4;Sanarate;7;783;400;26;1;16;30;0;71;0;1;0;1;2;41;1;2;0;1;1;3;11;6;1;12;227;59;12;298;102;400;--;400;102;298;227;298;400;Algún campo sin dato;1;d5ceaf9c4a6eb1b30b8c5a25dfa214b5cc1a3761bbe397aeeb9daf63e91b045c;26/06/23 0:54;ESCANER
7069;El Progreso;4;Sanarate;7;783;388;24;0;16;35;0;47;0;0;1;1;3;47;1;0;3;3;1;8;12;1;0;12;215;51;7;273;0;273;--;394;121;273;215;273;273;Algún campo sin dato;1;b70fdded6c0c84e5636ae43359c4e621a7cc28f23bda12a1025627476d572783;25/06/23 23:20;ESCANER
7070;El Progreso;4;Sanarate;7;783;387;17;2;12;28;0;42;0;0;0;0;1;92;1;0;0;0;0;10;11;0;0;12;228;45;2;275;0;275;--;389;114;275;228;275;275;Algún campo sin dato;1;626b3ba9604da6252236c0ce882ea46e7da3623ecee59ab8cdacde25a66f94b6;25/06/23 23:00;ESCANER
7071;El Progreso;4;Sanarate;7;784;400;27;2;21;21;1;67;0;0;0;0;8;28;1;0;1;2;0;0;12;3;0;10;204;74;18;296;0;296;--;416;120;296;204;296;296;Algún campo sin dato;1;ba9488e11ffdc3bb31a607fb796ff75a016848513e7e9b00731c6ffc93cb1b63;25/06/23 20:59;ESCANER
7072;El Progreso;4;Sanarate;7;784;218;12;2;16;12;0;18;0;0;0;0;7;15;1;0;1;0;0;4;6;3;0;9;106;17;9;132;0;132;--;218;86;132;106;132;132;Algún campo sin dato;1;a216d1acf1a0ec5bb4f2efc846490658992f390c4ace5a8b1ba896dc05de711c;25/06/23 20:40;ESCANER
7073;El Progreso;4;Sanarate;7;784;217;12;3;8;8;0;22;0;0;0;0;1;45;0;0;0;0;1;7;5;4;0;4;120;28;2;150;0;150;--;217;67;150;120;150;150;Algún campo sin dato;1;421f0cc0482d11875693f509884e80690cf07c08c674908fb20ad2940678b819;25/06/23 21:01;ESCANER
7074;El Progreso;4;Sanarate;7;785;295;32;2;14;21;0;46;0;0;0;3;0;5;0;0;0;2;0;3;9;2;0;2;141;38;10;189;0;189;--;--;--;189;141;189;189;Algún campo sin dato;1;e6fc0a0bd9930d529807e8b872aa66a0b3100e6b4d3e33d506ba91c5e99aebde;25/06/23 20:20;ESCANER
7075;El Progreso;4;Sanarate;7;786;206;28;1;4;16;0;31;0;1;0;0;2;12;1;0;0;2;0;2;6;3;0;6;115;27;6;148;0;148;--;206;58;148;115;148;148;Algún campo sin dato;1;0b4c5a26b9f34b35f964bebccd9569ede62024a26028abce6f0aea5c6498db05;25/06/23 23:10;ESCANER
7076;El Progreso;4;Sanarate;7;787;400;40;2;19;34;1;33;0;1;0;1;2;33;1;2;0;1;1;7;10;5;0;5;198;82;14;294;0;294;--;400;106;294;198;294;294;Algún campo sin dato;1;4320a26966bdecbcdf48ec0e1cdb31afa7e77e04423cf60f511901ce8c20f5ce;26/06/23 0:05;ESCANER
7077;El Progreso;4;Sanarate;7;787;400;39;5;20;44;0;48;0;1;0;1;3;29;1;1;1;3;2;6;18;2;0;11;235;71;12;318;0;318;--;402;84;318;235;318;318;Algún campo sin dato;1;91478f7a34350d6ec73e8d983c9f5e29ebbed054c08cdfa154f9387e016e9ff0;26/06/23 0:16;ESCANER
7078;El Progreso;4;Sanarate;7;787;400;28;4;16;28;3;26;0;0;0;1;2;48;0;0;2;4;0;5;9;5;0;11;192;61;11;264;0;264;--;400;136;264;192;264;264;Algún campo sin dato;1;e19dc8409b6e2fe835eafa9811aa0d361ecd06adb199d0904f561c307c9c8d84;25/06/23 23:28;ESCANER
7079;El Progreso;4;Sanarate;7;787;400;37;3;12;28;1;25;0;2;0;0;1;48;0;0;1;1;0;3;7;4;0;5;178;75;9;262;0;262;--;404;142;262;178;262;262;Algún campo sin dato;1;e8f4b24321ed8df06422f3ff2787f4aca9fda8efafed3e9c2b6d36491365793d;26/06/23 1:07;ESCANER
7080;El Progreso;4;Sanarate;7;787;212;15;0;10;13;0;10;0;0;0;1;0;61;1;0;0;1;0;4;9;0;0;6;131;25;0;156;0;156;--;212;53;156;131;156;156;Algún campo sin dato;1;debcd781e80c3e3ebecf59d425a1b42cbc406803f593d5487803bd85d3be3145;26/06/23 0:02;ESCANER
7081;El Progreso;4;Sanarate;7;787;211;16;2;5;15;1;14;0;0;0;0;1;51;0;0;0;0;0;3;1;2;0;3;114;31;3;148;0;148;--;211;63;148;114;148;148;Algún campo sin dato;1;f1ac941033821d9bc5b4dc3af00431ecb3dc77d8ec5069bd71daa10f5cfb6764;25/06/23 23:46;ESCANER
7082;El Progreso;4;Sanarate;7;788;380;36;2;23;13;--;59;--;2;--;--;2;29;2;1;1;3;1;3;10;2;--;7;196;77;11;284;--;284;--;380;96;284;196;284;284;Algún campo sin dato;1;67cf87ef32d408c3b0caefb0e64cbb63c997b23f9389c6d6cc4e0a9c38f15162;25/06/23 21:07;ESCANER
7083;El Progreso;4;Sanarate;7;788;380;24;1;21;17;0;69;0;1;1;0;1;24;0;5;1;2;2;8;12;6;0;12;207;74;12;293;0;293;--;380;87;293;207;293;293;Algún campo sin dato;1;2f2fd2600a394f9c3a5b67036fb3880d5543d6a059c6d5aab8bcac1d92d3f302;25/06/23 21:31;ESCANER
7084;El Progreso;4;Sanarate;7;788;380;28;2;14;17;0;66;0;0;1;0;3;35;1;0;0;3;0;4;11;3;1;12;201;71;7;279;0;279;--;385;106;--;201;279;279;Algún campo sin dato;1;b919ae7f9ac5720d105c81b1fcccb57067affd03706eec977c82c38c4dc85789;25/06/23 20:23;ESCANER
7085;El Progreso;4;Sanarate;7;788;380;31;3;25;16;0;47;0;1;0;0;3;26;1;1;0;2;1;3;5;4;2;9;180;79;10;269;0;269;--;380;111;269;180;269;269;Algún campo sin dato;1;48c168864af60ffa8123c63c2d679e0926dba8c751f3d11d886aa7b6c20f3e69;25/06/23 23:07;ESCANER
7086;El Progreso;4;Sanarate;7;788;278;13;0;12;10;0;33;0;0;0;0;0;41;1;1;0;0;2;3;3;0;0;10;129;63;3;195;0;195;--;278;83;195;129;195;195;Algún campo sin dato;1;d02cdc9190707a01946c0ba129a0b3a0e1a17956ba41a9dccb159c71b465e3e5;25/06/23 21:12;ESCANER
7087;El Progreso;4;Sanarate;7;788;278;17;--;7;11;--;36;--;--;--;--;1;58;--;--;--;--;--;2;--;2;--;3;137;52;3;192;--;192;--;278;86;192;137;192;192;Algún campo sin dato;1;3018882fcdc37920895369fe69430aa8cd55f34e539d4b8864c7e37360ffc39f;25/06/23 22:57;ESCANER
7088;El Progreso;4;Sanarate;7;789;380;31;4;10;28;0;50;0;0;0;0;1;10;1;3;0;2;2;5;9;3;0;5;164;65;21;250;0;250;--;380;130;250;164;250;250;Algún campo sin dato;1;20d48816b4564744b07644ba06364602e8ffdf4d6d6e358ba69992645facf432;25/06/23 21:31;ESCANER
7089;El Progreso;4;Sanarate;7;789;380;33;0;8;19;0;78;1;0;0;0;4;9;1;2;2;4;3;3;10;4;0;4;185;84;0;269;0;269;--;380;111;269;185;269;269;Algún campo sin dato;1;c68a19155479d4bd9482e155b9cc9ffed90a413943888b5f521393d960038819;25/06/23 22:04;ESCANER
7090;El Progreso;4;Sanarate;7;789;380;40;3;12;18;0;105;0;1;1;0;3;8;0;1;1;0;1;1;18;7;0;4;224;50;11;285;0;285;--;--;--;285;224;285;285;Algún campo sin dato;1;2fd9c190579dfcd4c1668bbb5400b4d34ca99ab1a1cfff8556171ff842ad8069;25/06/23 20:23;ESCANER
7091;El Progreso;4;Sanarate;7;789;380;30;2;9;13;0;71;0;0;2;0;3;10;1;0;1;1;0;0;12;3;0;7;165;38;15;218;21;239;--;380;140;240;165;218;239;Algún campo sin dato;1;43d3966e71b5966b673344860d2fecd6187d5a6f2883d4dab47b5a61c17d47e8;25/06/23 21:07;ESCANER
7092;El Progreso;4;Sanarate;7;789;380;22;4;9;16;1;68;0;1;0;0;1;20;0;0;1;2;0;5;11;3;1;5;170;59;18;247;2;249;--;381;133;248;170;247;249;Algún campo sin dato;1;64d43ae6da116e7279d3014fd953d5bb82ff01770945b1e0b526304b659ec5b4;26/06/23 1:52;ESCANER
7093;El Progreso;4;Sanarate;7;789;365;32;0;8;11;1;71;0;0;0;1;1;19;0;1;1;1;1;1;8;1;0;5;163;39;8;210;1;164;--;369;158;--;163;210;211;Sumas Asentadas sin cuadrar;1;ad82826f13535a8d263ab73c02221fc58201c4d04037aa9ee38a9ffd876e26cd;26/06/23 1:26;ESCANER
7094;El Progreso;4;Sanarate;7;789;364;26;0;12;8;0;74;0;0;0;0;0;35;2;1;0;0;1;2;6;1;0;6;174;43;12;229;0;229;--;374;145;229;174;229;229;Algún campo sin dato;1;6e85df8b7429f69eefacb604fade8af42ef492a2c7e25dba33b1538f2269f52f;26/06/23 1:00;ESCANER
7095;El Progreso;4;Sanarate;7;790;380;61;1;7;17;1;52;2;0;0;0;2;10;0;0;3;1;0;1;9;1;1;6;175;48;29;252;0;252;--;386;134;252;175;252;252;Algún campo sin dato;1;e693bab339b25e1c8bd2fe30aadcfd6ea7112d3e2de967d680bdb99b31a29846;26/06/23 1:43;ESCANER
7096;El Progreso;4;Sanarate;7;790;380;75;4;5;13;1;49;0;0;1;0;3;17;1;0;0;1;0;1;11;5;0;2;189;55;25;269;0;269;--;--;--;--;189;269;269;Algún campo sin dato;1;3863bc3dc84dca33351deaab19d2e18df75852836228b0f82eab8fe39c8dbad6;26/06/23 6:14;ESCANER
7097;El Progreso;4;Sanarate;7;790;238;38;0;7;8;1;26;0;0;0;0;0;14;0;1;0;1;0;0;6;0;0;4;106;23;14;143;0;143;--;244;99;--;106;143;143;Algún campo sin dato;1;86a6747a4f303054d735bfa3ea095040f6ae23d185b734c1556b101ef7f716df;25/06/23 21:50;ESCANER
7098;El Progreso;4;Sanarate;7;790;238;37;0;5;5;1;41;0;0;0;0;0;15;0;0;0;0;0;0;5;0;0;0;109;29;8;146;0;146;--;246;100;146;109;146;146;Algún campo sin dato;1;8ec0ba202c8633540665a23d55383a09a3c4a69cb5df2a8d19608da6137fee45;25/06/23 23:29;ESCANER
7099;El Progreso;4;Sanarate;7;791;380;79;3;17;42;0;30;0;2;0;0;2;10;0;2;1;0;0;5;10;2;0;5;210;74;13;297;1;298;--;385;87;297;210;297;298;Algún campo sin dato;1;061343450a505cd6123842c359d552f07c3559366e6a6f69807e453cf71307e5;26/06/23 2:07;ESCANER
7100;El Progreso;4;Sanarate;7;791;380;82;3;3;40;0;28;0;3;0;1;1;15;1;1;0;1;2;2;6;0;0;4;193;79;29;301;0;301;--;374;73;301;193;301;301;Algún campo sin dato;1;ce03c4b1418bb0b9fa3e60c0e92807c200dfc69db7a58eaa307e5503cfdebbeb;26/06/23 2:15;ESCANER
7101;El Progreso;4;Sanarate;7;791;380;52;1;12;46;0;31;0;0;0;1;0;16;0;1;3;1;0;4;10;2;0;4;184;60;19;263;0;263;--;--;--;263;184;263;263;Algún campo sin dato;1;62b927772e936437205b015f1cc39bc56b5d7efcdbcdf5228868c5d9ce869bcc;26/06/23 0:54;ESCANER
7102;El Progreso;4;Sanarate;7;791;194;25;1;4;25;2;13;0;0;0;0;0;15;0;1;0;0;0;2;7;1;0;3;99;36;4;139;0;139;--;199;60;139;99;139;139;Algún campo sin dato;1;9d9108ce4d54a6fed05825d5e804369c4bf10aa989cfffe2b12dd05a57d6a1be;25/06/23 23:58;ESCANER
7103;El Progreso;4;Sanarate;7;791;193;27;2;2;15;0;10;0;1;0;0;0;27;1;0;0;0;0;2;8;0;0;3;98;37;2;0;0;137;--;200;63;137;98;137;137;Algún campo sin dato;1;b119330159b57bd2b37282f147eff262db118519666c7ddfee93acee09fc6716;26/06/23 1:00;ESCANER
7104;El Progreso;4;Sanarate;7;792;380;63;1;7;18;0;79;0;1;1;2;1;18;0;0;1;0;0;6;19;3;0;6;226;53;15;294;0;294;--;--;--;294;226;294;294;Algún campo sin dato;1;699a34aa6f0fa476f808e68f99dadb546903fcf8446c50cb83c70874e6e87044;25/06/23 21:18;ESCANER
7105;El Progreso;4;Sanarate;7;792;359;55;4;--;11;0;73;0;1;0;1;3;11;0;0;0;2;2;11;20;2;0;5;209;34;15;258;0;258;--;355;97;258;201;250;250;Sumas Asentadas sin cuadrar;1;7331c8daad97bc61f3c736dd36d7273ea84f8a8bf66914febbe6fa04797def93;25/06/23 21:34;ESCANER
7106;El Progreso;4;Sanarate;7;792;358;59;3;3;18;1;77;0;0;0;1;3;24;0;0;1;2;0;2;15;2;0;4;215;42;9;266;0;266;--;--;--;266;215;266;266;Algún campo sin dato;1;0e0aa9e2f0d71b0d54f8a489510d23b4bb41b7d155ce5615a260fb735b43855b;25/06/23 21:07;ESCANER
7107;El Progreso;4;Sanarate;7;793;380;33;3;3;34;1;96;1;0;0;2;3;0;3;3;1;0;0;2;2;2;0;2;191;18;34;243;0;243;--;368;--;243;191;243;243;Algún campo sin dato;1;897012f70f06b733081ca68b89ad2581da45aa41199d1af5d83e5adc07f01138;26/06/23 4:37;ESCANER
7108;El Progreso;4;Sanarate;7;793;380;69;4;8;15;0;65;0;0;0;0;0;4;0;0;0;0;0;7;5;1;0;0;178;56;0;234;--;--;--;380;146;234;178;234;234;Algún campo sin dato;1;90685f954b761e4c6d5c76e91c8b86068b38d70bf67f5dbceea0e632a974d023;26/06/23 1:11;ESCANER
7109;El Progreso;4;Sanarate;7;793;250;48;0;3;11;1;37;1;0;0;0;2;0;0;0;0;0;0;2;5;0;0;0;110;18;7;135;--;135;--;250;115;135;110;135;135;Algún campo sin dato;1;a51195dbe9e93f2ad1b0b8d0305ae77650f6832345dd903c11201d844c023358;26/06/23 0:21;ESCANER
7110;El Progreso;4;Sanarate;7;793;249;55;0;1;8;0;59;0;0;0;0;0;7;0;0;0;0;0;0;1;2;0;0;83;21;0;104;0;104;--;254;100;154;133;154;154;Sumas Asentadas sin cuadrar;1;aaf622c9810bb80e790402aada2eccd54d01dc2079d1e1d84bc1273ccbf60be6;25/06/23 22:46;ESCANER
7111;El Progreso;4;Sanarate;7;794;380;31;2;11;24;1;78;1;2;0;1;1;19;0;1;2;1;1;5;4;2;0;4;191;69;19;279;--;279;--;380;101;279;191;279;279;Algún campo sin dato;1;85cc83d11f37e71b6accab2f825742c0e29a942b707ba6bbc49c06a59ec49133;26/06/23 0:34;ESCANER
7112;El Progreso;4;Sanarate;7;794;380;32;4;17;21;0;73;0;1;0;0;6;12;0;2;0;1;1;7;15;5;0;6;203;67;10;280;0;280;--;380;100;--;203;280;280;Algún campo sin dato;1;39bc3c7b41cee6d386041c003c723bc1ab912632a09ca18b3eafc19b6b12894b;26/06/23 0:20;ESCANER
7113;El Progreso;4;Sanarate;7;794;238;30;2;6;13;0;25;0;1;0;0;4;15;1;0;0;2;0;6;7;1;0;3;116;48;6;170;0;170;--;244;74;170;116;170;170;Algún campo sin dato;1;8c5079d89493258420d1c7b6ae86d0d72e1112463c775be0d27e635deb6edd4c;25/06/23 22:55;ESCANER
7114;El Progreso;4;Sanarate;7;794;238;14;2;5;8;0;44;1;0;0;0;2;28;0;0;1;3;0;2;6;2;0;1;119;39;5;163;0;163;--;242;79;163;119;163;163;Algún campo sin dato;1;6a8326b9ec194912c3d246a1550ba9fea14c4f9bff5ef05c3c88f3796b6eaa01;26/06/23 0:08;ESCANER
7115;El Progreso;4;Sanarate;7;795;600;23;5;16;41;0;30;0;1;0;0;1;27;0;2;2;3;2;9;10;5;0;10;187;38;9;234;0;234;--;600;366;234;187;234;234;Algún campo sin dato;1;0dc73f0a6e0881b76bdc10a881619572f5fb20c7d9570df7d639d2dc18936ec2;25/06/23 22:18;ESCANER
7116;El Progreso;4;Sanarate;7;795;493;19;1;16;21;0;14;0;2;0;0;0;24;0;0;2;0;1;3;5;3;0;3;114;39;4;157;0;157;--;502;345;157;114;157;157;Algún campo sin dato;1;e03a5bda9030713678fa95de43fdb7cf09bd4068f3cd93fcb95b50ff663f1964;25/06/23 22:20;ESCANER
7117;El Progreso;4;Sanarate;7;795;493;3;0;5;6;0;7;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;2;29;8;0;37;0;37;--;511;474;37;29;37;37;Algún campo sin dato;1;40b51c991fe289a30e8516aedcb3a2f97fcb2d363e451f2b18419479c91661ae;25/06/23 22:24;ESCANER
7118;El Progreso;4;San Antonio La Paz;8;796;400;40;1;31;33;4;28;5;0;0;0;1;18;0;5;3;2;1;1;5;3;0;1;182;32;17;231;0;231;--;400;169;231;182;231;231;Algún campo sin dato;1;c93509fa7f1b050fb4aa192c27ebc7afd8f6c48afcd0e171a4bc781241731c30;25/06/23 20:13;ESCANER
7119;El Progreso;4;San Antonio La Paz;8;796;400;50;1;23;47;0;21;9;1;0;0;3;7;0;1;3;2;1;0;6;4;1;4;184;48;27;259;0;259;--;383;124;259;184;259;259;Algún campo sin dato;1;037bfaed10f58cfeadfbf7ae2239262130a9a5df33f08ca0fa8df05a91ba8fa8;26/06/23 1:07;ESCANER
7120;El Progreso;4;San Antonio La Paz;8;796;400;39;3;25;48;4;26;2;1;1;0;2;12;1;1;1;0;3;0;9;2;1;5;186;28;26;240;0;240;--;400;160;240;186;240;240;Algún campo sin dato;1;68cabc8b1909fa7f9642cc16ace421417b4e8a52a80dcf7a2120dcb381cb8310;26/06/23 0:42;ESCANER
7121;El Progreso;4;San Antonio La Paz;8;796;400;36;2;30;29;1;19;3;2;0;0;4;15;0;3;4;4;0;3;8;2;0;10;175;45;24;244;0;244;--;407;163;244;175;244;244;Algún campo sin dato;1;9a1423c330e9ae9969e7e6a7196c7c5a01969e6037c01c232b7f5a11e611ae5e;25/06/23 23:04;ESCANER
7122;El Progreso;4;San Antonio La Paz;8;796;400;41;0;18;46;2;27;6;2;0;0;3;10;4;4;0;3;1;1;14;6;0;0;188;52;16;256;0;256;--;400;144;256;188;256;256;Algún campo sin dato;1;d9376ea1757c260e85c45945b3fe2e78c655a37568ca2a35369f1856b491d82e;25/06/23 22:50;ESCANER
7123;El Progreso;4;San Antonio La Paz;8;796;400;42;1;24;29;0;41;7;1;0;0;2;22;4;1;1;2;0;0;9;4;0;6;196;44;21;261;0;261;--;401;140;261;196;261;261;Algún campo sin dato;1;1cfd6da2c249fc2f31fd7fe88976b7137f43634d3086fd14a048800434467b9e;25/06/23 22:46;ESCANER
7124;El Progreso;4;San Antonio La Paz;8;796;400;28;2;31;35;0;51;2;3;0;0;2;33;0;2;3;5;1;5;11;1;1;4;220;52;24;296;1;297;--;400;103;297;220;296;297;Algún campo sin dato;1;8e20aa3f149a529f8f6d12d45f06147562c1307dd9825b7aadd27ebc5d15fe19;26/06/23 1:09;ESCANER
7125;El Progreso;4;San Antonio La Paz;8;796;400;32;0;19;24;2;37;2;1;0;1;4;22;1;6;1;3;3;0;10;1;1;4;174;31;15;220;0;220;--;407;187;220;174;220;220;Algún campo sin dato;1;93d31bd79bc46cd58e44a1ddcff3a628da2a39b0e7af87496afbf7bf99f69c5c;25/06/23 23:42;ESCANER
7126;El Progreso;4;San Antonio La Paz;8;796;400;23;1;19;22;4;21;2;1;0;1;2;24;0;3;1;6;2;0;10;2;0;2;146;53;9;208;0;208;--;401;193;208;146;208;208;Algún campo sin dato;1;a6686b19dcf10e57555c1495ef2897034ac2acadb630a9fc7dac3354d69eb497;26/06/23 0:12;ESCANER
7127;El Progreso;4;San Antonio La Paz;8;796;400;32;0;24;28;1;19;8;0;0;0;2;19;0;4;0;3;2;4;8;5;0;8;167;46;16;229;0;229;--;400;171;229;167;229;229;Algún campo sin dato;1;36a9665946fd775751ef654fc4457ed4d3883f4a5c7fdce5fb107b8cdfacd012;26/06/23 1:14;ESCANER
7128;El Progreso;4;San Antonio La Paz;8;796;400;25;2;25;23;1;33;3;0;1;1;1;20;0;2;3;4;0;4;11;1;0;4;164;42;20;226;0;226;--;397;171;226;164;226;226;Algún campo sin dato;1;1973c802aba8a5808add27f641252db544368ba01372a56e23d958cb29c21fae;25/06/23 23:13;ESCANER
7129;El Progreso;4;San Antonio La Paz;8;796;400;33;0;21;31;1;23;4;1;0;0;1;23;1;0;0;0;1;4;10;3;0;4;161;31;26;218;0;218;--;396;178;218;161;218;218;Algún campo sin dato;1;0a899a5d9f066a19108145ddaeb47d4b3788a3b979789be30b08ec673e3f5226;26/06/23 0:46;ESCANER
7130;El Progreso;4;San Antonio La Paz;8;796;400;47;0;27;29;5;31;3;1;0;0;4;25;1;0;0;0;1;1;8;3;0;4;190;11;10;211;0;211;--;396;185;211;190;211;211;Algún campo sin dato;1;4bc2404ce76d504b48db49ba1e216fea754d4f8ef5d44b58657bf8c0175bcf5b;26/06/23 1:55;ESCANER
7131;El Progreso;4;San Antonio La Paz;8;796;400;19;0;22;27;5;29;5;0;0;2;3;57;0;1;3;3;0;0;10;3;0;6;195;49;10;254;0;254;--;403;149;254;195;254;254;Algún campo sin dato;1;2eb21f4897dab0461063254003e7d34ef25ec206bad9b82792d693b6b0dedf12;26/06/23 2:02;ESCANER
7132;El Progreso;4;San Antonio La Paz;8;796;400;24;0;23;33;1;25;2;0;1;1;5;48;1;0;0;3;1;2;8;1;0;5;184;37;8;229;0;229;--;400;171;229;184;229;229;Algún campo sin dato;1;dc4e4cbedbf597b43e643e40640dffe86ae384349524290c80056572283cc58c;26/06/23 0:00;ESCANER
7133;El Progreso;4;San Antonio La Paz;8;796;242;19;1;12;16;2;20;0;0;0;0;5;14;0;1;1;0;0;1;1;0;0;1;94;12;7;113;0;113;--;242;129;113;94;113;113;Algún campo sin dato;1;353592fbbaf800e166ba6b342834555130af76cafd942c31f347b74e065dfa5f;25/06/23 22:45;ESCANER
7134;El Progreso;4;San Antonio La Paz;8;796;241;16;0;7;10;0;12;3;0;0;0;0;18;0;2;0;0;0;0;5;1;0;2;76;20;9;105;0;105;--;241;136;105;76;105;105;Algún campo sin dato;1;edd8c0aa2f8612a1135bdd1ad1b3e4ed645a36e2e490e983ca3aff3ca2c98a05;25/06/23 21:35;ESCANER
7135;El Progreso;4;San Antonio La Paz;8;797;380;42;0;20;18;2;17;4;1;1;0;2;14;0;3;1;3;2;0;23;4;0;5;162;68;11;241;0;241;0;380;139;241;162;241;241;;1;de75979c5e6a0cc099e9f19eddfde9738b37e3a71d0738a09b7a6cfc7143795a;26/06/23 0:37;ESCANER
7136;El Progreso;4;San Antonio La Paz;8;797;380;47;1;20;13;2;35;3;1;1;0;2;12;1;1;0;6;3;5;14;5;0;3;175;67;17;259;0;259;0;380;121;259;175;259;259;;1;21b84953f0f14939981e03cea369ee4b9185b153a4fc19fc5b9b7215b9b7cbbc;26/06/23 1:41;ESCANER
7137;El Progreso;4;San Antonio La Paz;8;797;380;40;0;22;13;3;27;6;2;0;0;1;21;0;0;3;2;2;1;14;4;1;3;165;62;7;234;0;234;0;380;156;224;165;234;234;;1;9754f0f9c6ddd6c9d8f48e059bebfd2be54b03adf5cde8fade5c17f9909e818f;26/06/23 1:12;ESCANER
7138;El Progreso;4;San Antonio La Paz;8;797;380;34;1;14;12;0;21;3;1;0;1;3;18;0;1;0;0;1;6;18;3;1;12;150;54;12;216;0;216;0;380;164;216;150;216;216;;1;bb38c62cdf29aa4a3a05c423f2d31606c4f47292d7ac0fa265ea924d5570b9df;26/06/23 1:22;ESCANER
7139;El Progreso;4;San Antonio La Paz;8;797;380;32;1;18;6;3;19;3;2;0;1;3;22;1;1;4;5;1;1;11;3;0;5;142;63;15;220;0;220;0;379;159;220;142;220;220;;1;508aaeba4557c0bcb294d7ad96fb3971fe991cbcfa2abe75ca631d1d5975d95e;26/06/23 1:51;ESCANER
7140;El Progreso;4;San Antonio La Paz;8;797;380;30;2;19;9;2;16;2;1;0;0;7;23;1;2;6;4;2;3;14;0;0;6;149;48;12;209;0;209;0;380;171;209;149;209;209;;1;cd0ffb7526d4bbc3dd887e1b99374a613e91220ebd2ba803c71f261e693ca135;25/06/23 23:07;ESCANER
