TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
709,708,99.8589,704,99.2947,4,261838,157877,60.2956

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,CABAL,AZUL,BIEN,VALOR UNIONISTA,UNE,WINAQ,VICTORIA,VAMOS,PHG,PPN,TODOS,MLP,U R N G - MAIZ,P A N,UR,CAMBIO,PODEMOS,CREO,FCN-NACION,VIVA,VOS,MI FAMILIA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
8945,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1083,228,14,2,0,22,28,0,1,45,0,0,2,1,2,1,1,1,0,1,1,7,2,2,133,18,24,175,0,175,--,228,53,133,175,175,Algún campo sin dato,1,78194d8348058e3a77607f7fdc0e14ec3db2c86913efbf808dd77e3fe9ae29c1,25/06/2023 22:07:41,ESCANER
8946,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1083,227,28,1,2,17,15,0,3,39,0,3,2,1,0,1,0,0,1,2,1,5,3,0,124,18,8,150,0,150,--,227,77,124,150,150,Algún campo sin dato,1,9039bb6026597e851015c342c21645d607b1ed5046441a08887d69a0823a0359,25/06/2023 21:56:36,ESCANER
8947,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1084,400,28,6,2,46,23,0,2,82,3,0,2,1,1,5,1,3,1,5,5,4,5,4,234,36,21,291,0,--,--,400,109,229,286,286,Sumas Asentadas sin cuadrar,1,2bdc300c16b31f89daf632cb71925c61871ea7cc606e792ceb67f810d17c730b,26/06/2023 01:43:02,ESCANER
8948,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1084,400,35,7,0,39,35,0,4,71,0,0,1,1,4,1,1,0,0,0,7,4,4,3,221,27,39,287,113,400,--,400,113,217,283,396,Sumas Asentadas sin cuadrar,1,025e45efdf58a0a580e6d221dbd900da88da9b4f5b2c7468cfe943845a8e8ade,26/06/2023 00:46:30,ESCANER
8949,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1084,400,36,11,3,50,26,3,0,82,0,5,3,4,4,1,1,0,1,5,3,7,7,2,254,33,16,303,0,303,--,400,97,254,303,303,Algún campo sin dato,1,fe5a7291c4fbb94ad55a2322016e3ff5bacd9a4fa4f2dd4350155bea1ed98f8d,26/06/2023 01:31:30,ESCANER
8950,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1084,400,33,8,3,30,28,3,1,81,0,2,2,2,1,2,1,0,0,7,3,6,9,2,281,32,25,281,0,281,--,400,119,224,281,281,Sumas Asentadas sin cuadrar,1,47efbfe0a202f493885cd5cfe86193e642bf49da3e5d0444130dbf4837157371,26/06/2023 01:50:35,ESCANER
8951,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1084,209,18,5,1,28,18,4,1,41,0,2,1,1,2,0,0,0,0,0,4,2,8,1,137,10,3,150,0,150,--,209,59,137,150,150,Algún campo sin dato,1,7743bb8208c074bb3f5e4f2c3ffc10d6e1e03cf4053688a4a2792d8add5b5329,25/06/2023 21:03:48,ESCANER
8952,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1084,208,5,4,2,28,9,2,0,61,0,0,0,1,1,0,0,0,1,1,2,1,5,0,123,17,3,143,0,143,--,208,65,123,143,143,Algún campo sin dato,1,fcd84e2223b5d607e286324fb214cfdd1d682d52f7a86475eb8948913b6d1be6,25/06/2023 21:47:56,ESCANER
8953,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1085,400,45,4,1,33,35,0,1,69,0,0,2,1,2,0,0,0,0,1,9,4,2,1,210,45,23,278,0,278,--,--,--,210,278,278,Algún campo sin dato,1,08f57b6a9b09496ed30a5179ae542fbe15f611eaff167c4055ffe9ca403e79c6,25/06/2023 23:58:29,ESCANER
8954,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1085,400,42,9,2,30,39,1,1,64,1,0,4,4,3,3,0,0,1,1,13,2,4,2,226,35,23,284,0,284,--,400,116,226,284,284,Algún campo sin dato,1,474e9c6ecddc43f0f06daee1abc09e60f2270f3ffa401f3f184e87165ffdcac3,25/06/2023 23:23:33,ESCANER
8955,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1085,386,36,6,1,30,26,2,1,67,0,1,0,1,2,1,1,1,0,1,7,4,6,0,194,28,13,235,0,235,--,386,151,194,235,235,Algún campo sin dato,1,8ea999477398c0c9d8cd78afaac36a085ce6e9ec73d64110584d52a6560af12b,25/06/2023 23:56:23,ESCANER
8956,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1085,386,44,9,1,32,33,1,2,65,0,0,1,2,1,0,0,0,0,1,14,5,3,0,214,19,6,239,0,239,--,386,147,214,239,239,Algún campo sin dato,1,ea06f0025ebd11e659f8a8bd8dbcdf47056b48950fe73f1cf568bc3785c8f782,26/06/2023 00:07:47,ESCANER
8957,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1086,400,54,9,4,29,43,3,3,45,0,3,4,1,4,3,0,0,1,4,7,6,2,2,227,44,22,293,0,293,--,400,107,227,293,293,Algún campo sin dato,1,4bc42d72010041a1cad80f6a42fa28d3bae50a91871c0c5e8f59bc1bc05b7802,25/06/2023 23:56:36,ESCANER
8958,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1086,400,46,14,5,38,46,2,2,43,1,2,1,1,8,3,2,1,2,6,7,10,6,0,246,43,38,327,0,327,--,400,73,246,327,327,Algún campo sin dato,1,ab1bfa0b4a160e7f479f9720cd3c4b62b7703761cc67f4e08907adc36c831139,25/06/2023 23:30:15,ESCANER
8959,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1086,400,46,12,1,32,45,2,3,39,0,1,4,1,2,2,0,2,0,7,9,15,1,0,224,51,33,0,0,308,0,400,92,224,308,308,,1,a6b9e15c9200b5192cd81f40729a52b45366738dae138a87694f7f3dffa30c46,26/06/2023 02:17:10,ESCANER
8960,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1086,400,41,10,2,35,33,2,4,40,1,1,1,3,2,1,1,0,1,2,4,10,4,0,198,39,21,258,0,258,--,400,142,198,258,258,Algún campo sin dato,1,71dfbd2408a283af7bf7a0a02fe13520246464504242062f22d13e309746de47,25/06/2023 22:27:48,ESCANER
8961,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1087,400,42,5,3,32,23,2,3,29,0,2,1,0,3,3,0,2,6,8,13,8,0,0,185,36,25,246,0,246,0,400,150,185,246,246,,1,4361a30856dfcc893feaa76b0f10d27f008bfbd4dc8a75d2f39e66adcc02d04d,26/06/2023 02:27:42,ESCANER
8962,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1087,297,40,8,3,37,30,2,2,22,0,0,2,2,3,1,0,1,0,1,5,5,8,0,172,21,7,200,0,200,--,297,97,172,200,200,Algún campo sin dato,1,8cfb007a919d4fe540677e66b53395e6d086feb7a42c870527d16eb01d7ffad3,26/06/2023 00:45:03,ESCANER
8963,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1087,296,29,13,1,22,21,0,4,30,0,5,1,3,0,0,1,0,0,1,4,4,3,2,144,23,14,181,0,181,--,295,114,144,181,181,Algún campo sin dato,1,9f961f74566abf6d6542c6690920d7ded083bb46aeaafaa7a2b85b1750f423bd,26/06/2023 00:11:26,ESCANER
8964,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1088,380,32,13,2,13,32,0,1,23,0,0,1,12,1,0,0,0,2,3,5,5,2,0,147,43,25,215,0,215,--,380,165,147,215,215,Algún campo sin dato,1,f0bb97b9d057b7bd25a72cd2287df065f3f1299c87c8ef67632fdc51ccf826b6,25/06/2023 21:43:04,ESCANER
8965,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1088,380,43,11,1,14,44,0,1,33,2,0,7,14,1,2,0,0,2,6,8,7,3,0,199,22,22,243,0,243,--,380,137,199,243,243,Algún campo sin dato,1,765659e7af76ec9886209a074679f8306612128d467073ada344bfb7354d774e,25/06/2023 22:00:55,ESCANER
8966,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1088,353,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,Acta ilegible,0,7a587219cbbac779440d070dbb4e3b4a4ccda3ef040e4f5ca8054a25d75460e9,25/06/2023 23:29:44,ESCANER
8967,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1088,352,31,11,0,25,35,0,0,26,0,3,0,17,1,1,1,1,0,0,1,1,0,0,154,9,15,178,2,180,--,352,172,154,178,180,Algún campo sin dato,1,b29b87ca82dc342544ba199a185f62fea8ac24cc1f5f6376c2da8f44342800ea,26/06/2023 00:19:21,ESCANER
8968,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1089,380,48,10,1,31,20,0,1,47,0,1,1,1,0,2,0,2,0,3,2,8,3,1,181,34,48,264,0,264,--,379,264,182,264,264,Sumas Asentadas sin cuadrar,1,0a6efec99f8502aa250a51ac469b44b9c4fce467eafb8e2315fe7477fe6e6343,26/06/2023 02:34:16,ESCANER
8969,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1089,380,59,12,2,45,32,1,2,49,--,1,--,--,2,1,3,--,--,2,1,14,--,1,227,31,43,301,--,301,--,396,95,227,301,301,Algún campo sin dato,1,640f0f1a4384dc3321b9387b453dcfa66d45ced997a0f4334857cac3d6e5ba34,25/06/2023 23:13:43,ESCANER
8970,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1089,380,59,8,1,33,31,--,1,45,--,1,1,0,2,--,4,--,--,--,3,16,4,--,209,34,32,275,--,275,--,380,105,209,275,275,Algún campo sin dato,1,5caa76fda1766ac13e7ea854b7d9e7de553cb98a00c3770d16b08399a252d3b6,26/06/2023 02:52:58,ESCANER
8971,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1089,380,48,12,0,30,19,0,1,43,0,0,3,1,2,0,1,2,0,1,1,16,4,0,184,24,45,253,69,253,--,380,127,184,253,322,Sumas Asentadas sin cuadrar,1,d95186951aa5ffbfc42818ebcb1619d6099ae16ae5843a39081370586bfefec9,26/06/2023 00:03:47,ESCANER
8972,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1089,380,42,12,0,44,16,0,1,45,1,1,0,1,0,0,0,0,0,2,3,12,4,0,184,13,31,228,0,228,--,380,152,184,228,228,Algún campo sin dato,1,46dec72308a057eb9d498461e17cdea3b0105327898f2be3a3e57097e15e3c36,25/06/2023 23:53:04,ESCANER
8973,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1090,191,39,3,0,18,8,0,2,32,0,0,0,0,0,0,0,0,0,1,0,11,4,0,111,7,6,124,0,124,--,191,67,118,131,131,Sumas Asentadas sin cuadrar,1,cab5f6b547fc4d439d56acd45e8d045c26745a5beb6e9ff0cbcae2ae4f24b909,25/06/2023 22:15:05,ESCANER
8974,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1090,191,32,9,0,27,12,1,0,16,0,1,0,0,0,0,0,0,0,1,0,8,2,0,109,8,12,129,0,129,--,191,62,109,129,129,Algún campo sin dato,1,a5a50834db1ac533c49be4657c7c6f2a3b6177c4d89b0a91d7f79164a407d884,25/06/2023 22:53:34,ESCANER
8975,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1091,380,49,4,2,20,15,0,3,40,1,4,0,2,0,3,1,0,0,3,1,10,3,0,165,45,47,257,0,257,--,389,132,161,253,253,Sumas Asentadas sin cuadrar,1,99edffebb5bcd76b8ac2ec2c0cb960d2a8244edd1f4332001a3c2576108c1883,26/06/2023 02:27:36,MOVIL
8976,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1091,380,51,7,0,34,35,1,3,58,0,3,1,0,3,1,0,0,0,2,0,16,0,0,215,27,43,285,0,285,--,380,92,215,285,285,Algún campo sin dato,1,3e74170f517229637e44db961a0b3d1892397b6131743bb5871baf084a810395,25/06/2023 21:50:05,ESCANER
8977,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1091,362,38,7,1,16,18,0,5,46,0,6,0,0,0,2,0,0,1,1,3,15,3,2,164,24,28,216,0,216,--,362,146,164,216,216,Algún campo sin dato,1,00e343c080e6837ee44608418d17bbf82f54d7bf7fb869807058b60c0c6f6b71,26/06/2023 00:10:00,MOVIL
8978,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1091,361,39,4,3,22,20,--,2,44,1,1,1,1,--,1,--,2,--,--,--,13,2,--,162,22,15,199,--,199,--,361,162,156,193,193,Sumas Asentadas sin cuadrar,1,2a225c1304361c6b908b09804bbd88f36dc12204f096628ce827c6f042802111,25/06/2023 22:44:13,MOVIL
8979,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1092,459,19,7,0,10,17,1,0,20,0,1,1,0,2,2,1,2,0,5,5,6,2,1,100,24,12,136,0,136,--,459,323,102,138,138,Sumas Asentadas sin cuadrar,1,4c8502f66f8f0f649ef90a4ab582168d816930e25f195cd0c95a62d1e4e50d04,26/06/2023 00:01:35,ESCANER
8980,"Santa Rosa",6,"Pueblo Nuevo Viñas",13,1092,459,3,3,2,8,5,1,2,13,0,2,2,2,3,2,1,0,0,6,2,0,1,2,60,16,9,85,0,85,--,459,374,60,85,85,Algún campo sin dato,1,233e7c822e8d8a5d6e0dca5522e02f64d8dcba240d7323c2ed426063245fc72b,25/06/2023 22:32:23,ESCANER
8981,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,400,48,3,6,6,14,3,2,15,1,28,1,2,4,2,0,0,13,2,1,2,11,3,167,70,19,256,0,256,--,402,146,167,256,256,Algún campo sin dato,1,412fc090a2866ee2456d3c1aa675d17ea693ebed054e3c7ffe99debee5bd11b5,26/06/2023 00:23:34,ESCANER
8982,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,400,56,4,5,1,16,2,0,19,0,38,1,1,1,1,2,1,10,3,0,3,3,3,170,68,9,247,0,247,--,400,153,170,247,247,Algún campo sin dato,1,bcdd5c2a261d3e521b150be1e79736821ee4f412038badf581855a319c8f86ea,26/06/2023 00:03:51,ESCANER
8983,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,400,37,4,3,4,19,1,0,23,0,44,0,0,4,1,4,1,17,2,2,5,7,2,180,60,10,250,0,250,--,397,147,180,250,250,Algún campo sin dato,1,03a0785a3e0035694feffc4a2ba6e13c6efbd4481ce2a1b9217bc60d4a87d76c,26/06/2023 01:35:02,ESCANER
8984,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,400,45,7,3,4,10,3,1,14,1,41,2,2,1,0,0,0,19,5,0,2,7,3,170,64,10,244,0,244,--,400,156,170,244,244,Algún campo sin dato,1,ae7fc1fd217e874d5418d557ba9c64d6a3ead2502ca9c9a9dbd8b1b0f626667a,26/06/2023 00:38:10,ESCANER
8985,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,400,42,5,6,4,7,4,1,10,0,52,1,3,3,1,1,1,17,1,0,5,11,1,176,43,6,225,0,225,--,400,175,176,225,225,Algún campo sin dato,1,1c173c2a9f855ecf902e2d25c8d01057c16fff2e375a3af40fc77b3d56e12614,25/06/2023 23:29:47,ESCANER
8986,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,400,34,6,8,4,3,3,2,18,1,43,2,2,2,1,1,0,14,1,0,3,11,3,162,61,5,228,0,228,--,400,172,162,228,228,Algún campo sin dato,1,e7b4f4b8fd426555b247b7a8f9f8a67e943404eb79c2d0bbaaa0678a043fddff,26/06/2023 01:23:35,ESCANER
8987,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,400,36,5,5,5,9,3,1,18,1,41,1,5,4,0,1,1,10,2,3,5,5,1,162,49,11,222,--,222,--,400,178,162,222,222,Algún campo sin dato,1,6d2bb9c8887c995ca6e0b3cb0275f56496d5a28034fead8e2944f8b230f32eab,25/06/2023 23:40:31,ESCANER
8988,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,400,38,3,7,4,4,6,2,24,2,46,2,2,5,0,0,1,18,2,1,0,11,0,178,42,4,224,0,224,--,400,176,178,224,224,Algún campo sin dato,1,268058ff631c9c39b9329a145d0dad2a6c57f075dc24c6742b64d560e6ac99e0,26/06/2023 01:16:54,ESCANER
8989,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,226,16,4,7,2,9,3,1,11,0,33,0,2,4,0,0,0,11,0,1,2,9,0,115,20,91,226,0,226,--,226,91,115,226,226,Algún campo sin dato,1,0601d790359b04d619184ffb282726cbd96cce26e685f45db48b7a121fd3f44d,25/06/2023 22:46:15,ESCANER
8990,"Santa Rosa",6,"Nueva Santa Rosa",14,1093,226,23,0,1,0,6,0,1,6,0,13,1,1,1,0,0,1,3,0,0,0,4,0,61,12,2,75,0,75,--,226,151,61,75,75,Algún campo sin dato,1,fcc293186c6ca454fcbc819be0ccc4f8840f72f79844b4489d1b580d7286e7ae,25/06/2023 22:16:40,ESCANER
8991,"Santa Rosa",6,"Nueva Santa Rosa",14,1094,400,48,1,4,0,17,1,1,14,1,22,4,2,0,2,1,1,2,0,1,3,3,2,130,51,15,196,0,196,--,400,204,130,196,196,Algún campo sin dato,1,a6cf9a8fe1b17ca210f3aff28511d9bdc64aebeeae2c1154b6d0681fd6ec9728,25/06/2023 21:58:29,ESCANER
8992,"Santa Rosa",6,"Nueva Santa Rosa",14,1094,400,75,0,3,1,23,1,0,16,0,19,7,0,2,0,2,0,4,0,0,2,0,2,157,38,21,216,0,216,--,--,--,157,216,216,Algún campo sin dato,1,160e01bbbc25697e39a80b77ce27e7d2cd2e988b3b3ec2cd0dc0c582c4bac3a2,25/06/2023 23:20:23,ESCANER
8993,"Santa Rosa",6,"Nueva Santa Rosa",14,1094,400,73,1,4,3,21,0,2,10,0,33,5,0,2,0,1,0,4,0,0,1,2,0,162,54,23,239,0,239,--,400,161,162,239,239,Algún campo sin dato,1,5c99df931dfe9660ebb157d88e69adea6f6f1b59443947ab7c582a08cab9e1f3,25/06/2023 22:32:05,ESCANER
8994,"Santa Rosa",6,"Nueva Santa Rosa",14,1094,400,73,3,7,3,19,0,0,12,1,38,5,0,1,0,0,0,1,0,1,0,3,1,168,24,13,205,0,205,--,397,192,168,205,205,Algún campo sin dato,1,3f28e7aa13286b22a5c66fdf0751f4fd65073a8d723a4545ee558773bc061bd6,25/06/2023 23:24:14,ESCANER
8995,"Santa Rosa",6,"Nueva Santa Rosa",14,1094,400,53,2,5,3,20,4,0,13,0,24,0,3,4,0,1,0,4,0,1,1,4,1,143,30,12,185,0,185,--,400,215,143,185,185,Algún campo sin dato,1,c61adf9e441e39968979ecaabc115cecb89d3623fb6ad9ea91a724d0c79c6fa8,25/06/2023 23:04:00,ESCANER
8996,"Santa Rosa",6,"Nueva Santa Rosa",14,1094,400,40,1,2,4,17,4,1,17,0,27,4,2,2,0,1,0,4,0,0,0,6,1,133,25,9,167,0,167,--,400,233,133,167,167,Algún campo sin dato,1,cfbfd3cde3d8131550c728975c3447a3e1201d4eff06f9d8029c6b356d920b26,25/06/2023 22:14:23,ESCANER
8997,"Santa Rosa",6,"Nueva Santa Rosa",14,1094,220,24,2,1,6,3,2,0,6,0,0,1,3,1,0,0,0,4,0,0,0,4,1,84,21,1,106,0,106,--,220,114,58,80,80,Sumas Asentadas sin cuadrar,1,f3100d6c4b5f2138cf223bb8482a81cf2fc8275a23176f3f1a45c6bb0873e012,25/06/2023 22:27:21,ESCANER
8998,"Santa Rosa",6,"Nueva Santa Rosa",14,1094,220,27,0,0,2,8,2,0,3,0,15,0,0,1,0,0,1,4,0,0,0,3,0,66,10,3,79,0,79,--,--,--,66,79,79,Algún campo sin dato,1,a242d5b084033b8489c84e36667e8ef5b3461dc2493bc996eb444794da968b9a,25/06/2023 20:45:27,ESCANER
8999,"Santa Rosa",6,"Nueva Santa Rosa",14,1095,400,46,5,4,4,10,1,3,25,0,26,2,2,2,2,2,1,5,1,1,3,6,3,154,44,22,220,0,220,--,397,177,154,220,220,Algún campo sin dato,1,533a80bc16fe051aaed3e97b9b939e0ec05e6c1632582fc1258d4a5a9b135d9a,25/06/2023 23:11:59,ESCANER
9000,"Santa Rosa",6,"Nueva Santa Rosa",14,1095,400,52,6,1,6,12,2,3,13,0,26,2,3,1,1,3,0,8,1,0,4,5,2,151,66,14,231,1,232,--,400,167,151,231,232,Algún campo sin dato,1,0e08c873a2051c54cc842348d40dd4231cf34a233e453c08e493ce0aae74e9db,25/06/2023 21:48:02,ESCANER
9001,"Santa Rosa",6,"Nueva Santa Rosa",14,1095,400,39,4,2,4,19,1,0,13,0,23,4,1,3,0,1,0,11,0,0,2,6,1,134,41,19,194,0,194,--,400,206,134,194,194,Algún campo sin dato,1,c43b24c2b58d2985671434e053d2827631f936eaa7e531838f3b99dbe0b89b28,25/06/2023 23:03:17,ESCANER
9002,"Santa Rosa",6,"Nueva Santa Rosa",14,1095,268,26,4,3,3,5,2,0,12,0,21,0,2,2,1,0,1,7,0,1,0,9,1,100,22,6,128,7,135,--,268,133,100,128,135,Algún campo sin dato,1,d190593bbd858b5c449d54681feaa5db4a8063587c1627f5dfeb62c9e6cef992,25/06/2023 22:36:00,ESCANER
9003,"Santa Rosa",6,"Nueva Santa Rosa",14,1095,268,22,2,1,2,11,2,0,8,0,15,0,2,0,0,0,0,7,0,1,0,5,1,79,27,4,110,0,110,--,268,158,79,110,110,Algún campo sin dato,1,21484d1c63166e094cf85ca81d6a86ba06b4d129c07077d74e04416e2bfc8840,25/06/2023 23:42:37,ESCANER
9004,"Santa Rosa",6,"Nueva Santa Rosa",14,1096,400,60,1,1,7,10,0,4,27,1,10,3,1,7,1,1,0,3,0,1,3,4,1,146,65,20,231,0,231,--,400,169,146,231,231,Algún campo sin dato,1,239007f667911b589a10e4e74afc4edce84dffe0c2c30d45d52745d82f4a940f,26/06/2023 02:38:53,ESCANER
9005,"Santa Rosa",6,"Nueva Santa Rosa",14,1096,342,64,0,3,2,13,2,0,22,0,10,2,1,0,0,0,0,9,0,1,1,4,1,136,37,14,187,0,187,--,342,156,135,186,186,Sumas Asentadas sin cuadrar,1,df15ec0332f42d2901cf4188b9c62dd47f1bc7f2cc58fa958bccf7e69efc33c9,26/06/2023 00:18:04,ESCANER
9006,"Santa Rosa",6,"Nueva Santa Rosa",14,1096,342,38,3,0,3,7,1,1,17,1,19,3,3,4,0,0,0,6,0,1,2,5,2,116,33,6,155,0,155,--,342,187,116,155,155,Algún campo sin dato,1,69ce89b45c9148149e593af81a7795c6acbe673bbcc1ace4fb490cac6304c7ac,25/06/2023 22:31:48,ESCANER
9007,"Santa Rosa",6,"Nueva Santa Rosa",14,1097,380,41,1,2,15,15,3,0,33,0,15,0,3,3,1,0,0,7,1,1,5,4,2,152,47,19,218,0,218,--,377,159,152,218,218,Algún campo sin dato,1,91ce9bf1d74cf4bc3e8e881a12f8e2ba46683f461e62b7542b53e4e9285ecdec,25/06/2023 23:56:40,ESCANER
9008,"Santa Rosa",6,"Nueva Santa Rosa",14,1097,380,42,1,2,12,14,0,2,27,0,14,3,1,1,1,0,0,3,2,1,3,5,3,136,49,20,205,0,205,--,380,205,137,206,206,Sumas Asentadas sin cuadrar,1,629bb1d32bbdb9ac3ae6c0cb8f4c6c8287f5ca3ada3cf2bef624f5766d7e77af,25/06/2023 21:56:17,ESCANER
9009,"Santa Rosa",6,"Nueva Santa Rosa",14,1097,380,42,1,3,5,12,3,0,27,0,25,0,2,0,3,0,0,6,3,1,2,9,1,145,55,17,217,0,217,--,380,163,145,217,217,Algún campo sin dato,1,9b5393c3fde4df2237857e268b4e865568c4adf074a609e5fe4f83468bdb2200,25/06/2023 22:53:46,ESCANER
9010,"Santa Rosa",6,"Nueva Santa Rosa",14,1097,380,40,2,1,5,13,1,0,23,1,28,1,3,1,0,1,1,10,2,1,6,5,2,147,36,16,199,--,--,--,379,180,147,199,199,Algún campo sin dato,1,03be2db9931dafd0e468a785fc27931b7747e19b7811ec082ac007b85fe4ca5a,25/06/2023 23:38:36,ESCANER
9011,"Santa Rosa",6,"Nueva Santa Rosa",14,1097,336,25,0,4,11,6,1,1,15,0,23,0,3,2,1,1,0,4,1,0,1,2,0,101,30,13,144,0,144,--,336,192,101,144,144,Algún campo sin dato,1,9eca1956605a84f271c8136bdec78bb9d026aab004af3fb3b16fa94eaaa00dda,25/06/2023 23:15:40,ESCANER
9012,"Santa Rosa",6,"Nueva Santa Rosa",14,1097,336,27,0,2,10,1,1,2,28,0,23,0,1,3,1,0,0,4,1,1,5,3,1,114,27,6,147,0,147,--,336,189,114,147,147,Algún campo sin dato,1,f64919968d179523b54972b56c72c02d920b9b5e0f90db8a06f25b3b902dc0a0,25/06/2023 23:21:45,ESCANER
9013,"Santa Rosa",6,"Nueva Santa Rosa",14,1098,380,42,3,3,3,21,1,1,30,0,7,3,15,0,4,0,0,2,0,0,0,2,1,138,45,28,211,0,211,--,380,169,138,211,211,Algún campo sin dato,1,38e414d335d74bba68a284398f0f3d5358e70a3c6cb40ffb0764689528f65755,25/06/2023 23:28:51,ESCANER
9014,"Santa Rosa",6,"Nueva Santa Rosa",14,1098,380,52,1,2,3,25,2,4,25,0,2,1,18,1,1,0,0,1,2,0,0,5,0,145,39,35,219,0,219,--,380,161,145,219,219,Algún campo sin dato,1,8ea4acf04c50671358b8b47c199b083edd0d896516fa8827078468a10e50fdd2,26/06/2023 00:21:05,ESCANER
9015,"Santa Rosa",6,"Nueva Santa Rosa",14,1098,380,51,0,1,8,27,0,2,30,0,8,3,12,3,1,2,0,0,0,1,1,2,3,155,39,32,226,0,226,--,380,154,155,226,226,Algún campo sin dato,1,8b69f2e3be459113b1bb4c3d9d6d75cb8e7f05b18bea3de54068a3334645af68,26/06/2023 00:30:11,ESCANER
9016,"Santa Rosa",6,"Nueva Santa Rosa",14,1098,380,42,0,4,2,30,5,1,24,0,11,5,17,0,0,0,0,1,1,0,1,5,5,152,30,28,210,0,210,--,383,173,154,212,212,Sumas Asentadas sin cuadrar,1,877092eeb133574198416fcfeaf158ae1556482e86cf886a87ebb6a4d9f4769f,25/06/2023 23:55:46,ESCANER
9017,"Santa Rosa",6,"Nueva Santa Rosa",14,1098,380,32,0,3,7,19,2,1,12,0,6,2,15,4,0,0,0,1,1,0,2,2,4,113,30,15,158,0,158,--,380,222,113,158,158,Algún campo sin dato,1,a58e62e9161c2c40397bc4b039c356b87d190b8c37ca67618b9643c78123fc80,26/06/2023 00:39:46,ESCANER
9018,"Santa Rosa",6,"Nueva Santa Rosa",14,1098,380,30,0,2,2,31,6,1,18,0,6,0,13,3,0,0,0,0,0,0,0,4,0,116,26,14,156,0,156,--,380,224,116,156,156,Algún campo sin dato,1,fb4a9557909181bf189d63c378fa58386487e824a25ddd7e60148cb78629385a,25/06/2023 22:58:41,ESCANER
