TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
1178,1172,99.4906,1164,98.8115,8,451720,279477,61.8695

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,CABAL,PIN,TODOS,AZUL,PR,VALOR,UNE,VICTORIA,VAMOS,ELEFANTE,WINAQ,MLP,PPN,BIEN,UR,PHG,PPG,P A N,CREO,VOS,MI FAMILIA,VIVA,PODEMOS,FCN-NACION,CAMBIO,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
7214,"Escuintla",5,"Escuintla",1,804,400,9,0,4,16,2,19,36,40,11,9,3,0,4,5,2,0,0,1,3,8,3,16,12,4,3,14,224,31,6,261,0,261,0,400,139,224,261,261,,1,6b4b57823a2c102e09b8d9e85523ba8d059952addba144a5618784b931f2ac25,25/06/2023 23:17:56,ESCANER
7215,"Escuintla",5,"Escuintla",1,804,400,15,0,3,8,2,7,20,29,20,1,2,3,4,4,0,0,0,1,0,18,4,12,4,1,2,18,178,35,9,222,0,222,--,400,178,178,222,222,Algún campo sin dato,1,e3d69ae1854cce46f7d24cadd61e64c8ad3d8d11ca49bb087fa9aade8694c6a3,26/06/2023 00:31:51,ESCANER
7216,"Escuintla",5,"Escuintla",1,804,400,11,1,1,10,2,7,34,30,12,6,5,0,1,3,1,1,2,2,0,15,3,18,8,2,2,11,188,42,0,230,0,230,--,400,170,188,230,230,Algún campo sin dato,1,4aee88edce77d456402efd0b1ada3f05c417ce4ee3e0a430568fe3b234a2747a,26/06/2023 02:23:47,ESCANER
7217,"Escuintla",5,"Escuintla",1,804,400,11,0,5,1,1,10,27,22,15,4,5,0,8,2,2,0,2,1,4,9,4,17,3,2,4,17,176,27,11,214,170,384,0,384,170,176,214,384,,1,27a335a05f80d23a45f56186a5aecfed9d7bb35a970ed6ef79f05c13f26ad5e7,25/06/2023 23:59:17,ESCANER
7218,"Escuintla",5,"Escuintla",1,804,400,12,0,3,9,1,12,33,22,17,6,3,1,5,3,0,1,2,1,1,16,1,20,8,1,0,13,191,39,0,0,0,230,0,400,170,191,230,230,,1,2e96acb36757ee90b76990a9efd5ff39069aba9b5040da244862c7533a660513,25/06/2023 22:23:24,ESCANER
7219,"Escuintla",5,"Escuintla",1,805,400,10,0,3,9,0,8,27,28,4,1,4,4,4,3,2,0,0,1,0,14,0,13,11,3,2,13,164,48,6,218,0,218,--,400,182,164,218,218,Algún campo sin dato,1,3cae420a2e05bc87e27d5a9eba0dd4dbf572db78b6a7ed4703960e6670b51544,26/06/2023 00:43:16,ESCANER
7220,"Escuintla",5,"Escuintla",1,805,400,14,0,1,6,0,6,39,30,6,3,2,2,3,5,1,0,0,0,2,17,1,15,8,3,3,12,179,32,5,216,0,216,--,400,184,179,216,216,Algún campo sin dato,1,5f5d2f70c91d40b439043f664b1ed42d6092b2b17378473a710f8450d4d1a335,25/06/2023 22:43:10,ESCANER
7221,"Escuintla",5,"Escuintla",1,805,400,11,1,2,6,1,13,29,17,18,3,2,3,5,3,3,0,0,0,1,16,2,15,8,2,3,14,178,36,6,220,0,220,--,400,180,178,220,220,Algún campo sin dato,1,9feda2be78c22c8e65a16444ec02b81c9aebc347dfa73d6afee72b7270c17bdc,26/06/2023 01:56:56,ESCANER
7222,"Escuintla",5,"Escuintla",1,805,400,6,0,3,11,0,10,34,23,11,3,2,1,3,5,4,0,0,3,1,9,3,13,6,3,3,17,175,29,0,204,0,204,--,--,--,174,203,203,Sumas Asentadas sin cuadrar,1,f638ffbc4184ac29655d67c4a7898b1fbbf4bb10629386f4f132c8d8ac3649e6,25/06/2023 23:08:38,ESCANER
7223,"Escuintla",5,"Escuintla",1,805,400,10,2,6,10,1,8,22,41,12,10,1,1,2,5,1,0,2,2,2,13,0,19,5,2,0,11,188,35,5,228,0,228,--,400,172,188,228,228,Algún campo sin dato,1,7f8bcdbfbef846e7b7789bcea5a5cae6ab86902ff1af5a47e26e79f4d8ba0a51,25/06/2023 22:55:00,ESCANER
7224,"Escuintla",5,"Escuintla",1,805,400,19,2,1,12,4,13,27,25,9,4,4,2,3,2,1,0,4,0,3,13,1,8,12,5,0,26,200,30,3,233,0,233,--,397,165,200,233,233,Algún campo sin dato,1,edb81f0940899e6d182f2759a42b88dea382400aa0afdd33fb499d7f7015ef10,26/06/2023 01:37:01,ESCANER
7225,"Escuintla",5,"Escuintla",1,805,400,12,1,3,13,1,11,22,31,14,2,2,3,3,8,2,1,1,0,0,12,2,10,8,2,3,27,194,27,3,224,0,224,--,400,176,194,224,224,Algún campo sin dato,1,a2930e24f65825fe419d76eb2d788f2bed811710822acb877e77d7788515e850,25/06/2023 23:34:32,ESCANER
7226,"Escuintla",5,"Escuintla",1,805,400,9,2,4,6,5,8,14,24,16,5,4,2,5,5,4,0,1,1,1,16,1,9,5,1,2,53,203,32,0,235,165,400,--,400,--,203,235,400,Algún campo sin dato,1,7829c176cdbb217bb857190c13014839f0f163a70e760cbb989ffa640a66d261,26/06/2023 02:22:15,ESCANER
7227,"Escuintla",5,"Escuintla",1,805,400,10,1,9,11,3,9,18,30,13,4,2,4,2,5,5,1,1,1,0,29,0,8,8,3,3,44,224,21,3,248,0,248,--,400,152,224,248,248,Algún campo sin dato,1,3f80462113fb6c51a685b405f42e5928a0428c77d3b5f65f682404e70ed0d729,26/06/2023 01:09:29,ESCANER
7228,"Escuintla",5,"Escuintla",1,805,400,7,0,5,5,0,15,20,31,17,6,1,1,6,4,2,0,0,1,0,26,2,6,11,1,3,54,224,22,0,246,0,246,--,400,154,224,246,246,Algún campo sin dato,1,917845450559b6f5cc1ba55c1a2cd86692f6089e8abeb091fc3c9140a6127452,26/06/2023 03:58:16,ESCANER
7229,"Escuintla",5,"Escuintla",1,805,400,15,0,3,14,3,5,21,32,12,7,5,1,2,5,1,0,0,2,2,15,0,8,4,3,0,43,203,21,4,228,0,228,0,400,172,203,228,228,,1,e7f519cbd05070b094eb20ed708aff7c41c1da191295d40691fb3e16d8056971,26/06/2023 03:04:04,ESCANER
7230,"Escuintla",5,"Escuintla",1,805,400,10,1,0,7,4,6,29,26,11,2,1,3,6,1,0,0,1,0,2,20,0,9,2,3,3,47,194,10,0,204,5,209,--,398,189,194,204,209,Algún campo sin dato,1,42a332f78e0eb6add27b9287aeea025557cf2e3036fa5e0cfd42870c081baabe,25/06/2023 23:13:07,ESCANER
7231,"Escuintla",5,"Escuintla",1,805,400,10,0,6,9,3,5,26,26,10,3,0,3,2,3,1,0,0,5,0,12,2,14,2,1,1,30,174,45,2,221,179,400,--,400,179,174,221,400,Algún campo sin dato,1,f3f04aaccba0ebb39fcc56b9ecd63a5d12abee2285fdae5f82f34b3d3dac5ba3,26/06/2023 00:34:07,ESCANER
7232,"Escuintla",5,"Escuintla",1,805,285,8,0,2,5,0,7,14,15,10,4,1,0,1,2,4,0,0,1,2,8,0,4,4,3,1,15,111,16,1,128,0,128,--,285,157,111,128,128,Algún campo sin dato,1,1af36ca50bb7454c8556c97f1a8918ed6a17b6d6e53554671c0ed921c424d039,25/06/2023 22:18:58,ESCANER
7233,"Escuintla",5,"Escuintla",1,805,284,11,0,4,6,2,5,19,9,9,0,1,0,1,2,0,0,0,0,1,4,0,4,5,0,3,7,93,15,1,109,0,109,--,284,175,93,109,109,Algún campo sin dato,1,458f627ee70793f61198a023fec4e1b5d6b5fe23f95875a4fb542591291cf85f,25/06/2023 23:26:39,ESCANER
7234,"Escuintla",5,"Escuintla",1,806,400,11,0,4,17,0,14,28,27,16,9,4,6,2,2,0,0,2,0,2,19,2,24,11,2,3,14,219,40,3,262,0,262,--,400,138,219,262,262,Algún campo sin dato,1,61f138c73cffba946a659f5a580a83e8ef4d4cbc8e4ce3c9f1f1bcf316db7530,26/06/2023 00:49:31,ESCANER
7235,"Escuintla",5,"Escuintla",1,806,400,13,0,6,20,3,11,29,24,15,5,7,2,4,3,2,1,0,1,16,4,27,9,5,0,0,15,223,49,7,279,--,279,--,400,121,222,278,278,Sumas Asentadas sin cuadrar,1,caa4caa460356f75ce6e321c460783276a02eb2d2616dad84278683dc2c545b2,26/06/2023 00:33:08,ESCANER
7236,"Escuintla",5,"Escuintla",1,806,400,14,2,4,16,2,14,30,21,17,7,6,5,2,0,3,0,0,1,0,19,3,17,8,6,1,13,213,60,7,280,0,280,--,401,121,211,278,278,Sumas Asentadas sin cuadrar,1,088bb313bdc7b764fb0fae6c7b718c70f38722360d6e75cbcd9f5938a7af8876,26/06/2023 01:42:54,ESCANER
7237,"Escuintla",5,"Escuintla",1,806,400,11,0,2,14,1,15,25,21,16,5,7,2,4,6,3,1,0,1,2,20,8,18,13,1,1,30,227,48,4,280,1,280,--,400,120,227,279,280,Sumas Asentadas sin cuadrar,1,38d9ab785255247884703ebd3f43c3f81e0f4b4db973769de211c63a526c01da,26/06/2023 04:29:23,MOVIL
7238,"Escuintla",5,"Escuintla",1,806,400,5,1,2,10,1,9,37,33,24,4,2,4,2,3,3,1,2,2,2,16,1,19,10,4,1,17,215,47,4,266,0,266,0,404,138,215,266,266,,1,25d02dd05dee87e0af699678a2b3db5d000e4725ed58252d3ee9865e468cedcf,26/06/2023 01:00:02,ESCANER
7239,"Escuintla",5,"Escuintla",1,806,400,2,4,7,14,2,12,29,25,11,5,4,3,1,5,2,0,1,0,0,19,5,16,12,2,1,17,211,47,6,264,2,266,--,398,132,199,252,254,Sumas Asentadas sin cuadrar,1,2c92ec49ebadb16489a1217b6e96583405f743a9b7e0dbfe7ef9d0e4393eb8a5,26/06/2023 02:10:54,ESCANER
7240,"Escuintla",5,"Escuintla",1,806,400,17,0,5,11,2,16,37,18,15,8,6,2,2,2,2,1,0,0,0,25,3,8,9,0,6,12,207,35,2,244,1,245,--,400,155,207,244,245,Algún campo sin dato,1,527253026d84a1f7591d4dc40febd8ab3ad2776eb70ef7604284809b7c71a26a,26/06/2023 00:44:26,ESCANER
7241,"Escuintla",5,"Escuintla",1,807,400,10,1,5,13,1,10,21,24,16,6,3,5,3,3,1,--,5,--,2,19,1,20,12,2,1,28,213,36,2,--,--,--,2,400,147,212,250,250,Sumas Asentadas sin cuadrar,1,5244578cd77b145a686946e2e257debca0e052455c21d349456c89688894ae5d,26/06/2023 04:17:29,ESCANER
7242,"Escuintla",5,"Escuintla",1,807,400,7,2,5,8,1,12,35,21,18,1,3,3,2,3,7,0,0,0,3,19,0,22,8,0,5,21,206,46,3,255,--,255,--,400,145,206,255,255,Algún campo sin dato,1,e5a0fc4ccbc1e543122ac272cbdd9faf490172505b2b72be3c3babfdf7002572,26/06/2023 04:24:51,ESCANER
7243,"Escuintla",5,"Escuintla",1,807,400,12,3,4,15,2,18,25,24,24,4,1,3,3,3,7,0,2,0,4,21,5,19,4,4,0,17,220,40,8,268,0,268,--,--,--,224,272,272,Sumas Asentadas sin cuadrar,1,1a428a4b042705b171037d96c5107a8299e8b5a68ab0ea8b66004dab2c37f27f,26/06/2023 03:45:10,ESCANER
7244,"Escuintla",5,"Escuintla",1,807,400,12,1,9,9,7,14,25,27,16,9,4,1,5,6,4,--,--,2,2,27,1,14,9,1,3,18,268,37,5,42,--,--,--,400,132,226,268,268,Sumas Asentadas sin cuadrar,1,248ad0002d28db90dec0ec5b3d5ad3ed174f8b4a3cc423faee7537aacd9735e2,26/06/2023 05:52:15,ESCANER
7245,"Escuintla",5,"Escuintla",1,808,400,5,1,5,8,2,13,33,27,12,4,6,7,4,9,0,1,0,2,1,20,0,17,13,6,2,23,223,45,1,268,0,269,0,--,--,221,267,267,Sumas Asentadas sin cuadrar,1,7d798d7cfe820772b76e4f4163f0b8751927f5a2d37540c6a2572f844f280597,26/06/2023 02:42:31,ESCANER
7246,"Escuintla",5,"Escuintla",1,808,400,19,2,5,9,1,13,30,31,12,5,6,2,2,8,5,0,1,2,3,14,2,25,4,2,3,12,218,42,3,--,--,263,0,401,138,218,263,263,Algún campo sin dato,1,68d3147fb3d571f2ed35f4b3be8731a2699f32802437198d5d97e82fc5505878,26/06/2023 02:26:42,ESCANER
7247,"Escuintla",5,"Escuintla",1,808,400,21,2,7,8,0,14,18,29,13,5,5,0,2,5,4,1,1,3,3,17,1,15,9,1,4,18,206,32,7,245,0,245,--,400,155,206,245,245,Algún campo sin dato,1,87c599aea9eba313b0e14b1f9a18e792045381a1e6677f48f0ec9e1d26271f8a,26/06/2023 03:48:38,ESCANER
7248,"Escuintla",5,"Escuintla",1,808,400,19,3,6,17,2,12,31,28,11,7,4,0,2,7,5,0,1,0,2,16,1,23,5,3,1,23,229,35,4,268,0,268,0,400,132,229,268,268,,1,82d91b0788222638c115251eee9fd77ef02221ce3f19feb72dacaa4f1d0ab48b,26/06/2023 02:25:40,ESCANER
7249,"Escuintla",5,"Escuintla",1,808,400,11,0,4,17,4,22,29,31,13,2,5,3,2,1,6,0,0,2,0,19,2,19,11,1,4,25,233,38,2,273,0,273,0,400,127,233,273,273,,1,57fad2b834d21e1a9a5c351efbf6508c07d0874767d67dbc923db1403035a110,26/06/2023 00:26:29,ESCANER
7250,"Escuintla",5,"Escuintla",1,808,400,13,2,3,13,1,17,27,25,17,5,3,1,5,1,3,0,1,1,3,21,0,17,10,1,3,23,216,30,7,253,0,253,--,402,149,216,253,253,Algún campo sin dato,1,328e5948d3adb8e3665da203336cbdeaad2398ad890f4baea24967d2386a98fb,26/06/2023 02:02:37,ESCANER
7251,"Escuintla",5,"Escuintla",1,808,400,13,0,9,11,0,11,31,39,28,4,8,2,1,2,2,1,2,1,1,14,2,12,6,3,3,18,224,34,5,263,0,263,--,400,137,224,263,263,Algún campo sin dato,1,898c201912af88423ef2619a94e24829240f87e3421b3966e91a83397c433b30,26/06/2023 03:52:50,ESCANER
7252,"Escuintla",5,"Escuintla",1,809,400,14,1,7,10,2,22,30,17,18,4,2,2,0,3,2,1,0,2,1,19,0,17,9,0,0,24,208,40,7,255,0,255,--,400,145,207,254,254,Sumas Asentadas sin cuadrar,1,c731c2a12ff6f70b11d8dacd85e4b777150d58ea5b8e257d9f8f885cc5c45fad,26/06/2023 02:13:16,ESCANER
7253,"Escuintla",5,"Escuintla",1,809,400,14,1,4,9,2,10,32,26,21,4,6,2,1,3,3,0,2,1,0,14,4,15,5,1,1,13,194,43,9,246,0,246,0,402,156,194,246,246,,1,7e11947b241121fba0339ab91d50dbb394d19fa89a852f007aef6fc7f6570639,26/06/2023 02:17:00,ESCANER
7254,"Escuintla",5,"Escuintla",1,809,400,13,1,4,11,5,10,29,27,18,5,1,0,4,5,0,0,1,1,0,8,1,15,7,2,3,18,189,38,9,236,0,236,0,400,164,189,236,236,,1,9646e5b5f41481600a6138eeefbf1c01a391ed296a550a97b711fb1c232d26fd,25/06/2023 21:50:26,ESCANER
7255,"Escuintla",5,"Escuintla",1,809,400,9,0,2,9,1,12,40,23,12,5,2,1,0,1,3,0,1,0,3,24,2,9,13,3,2,16,193,30,3,226,0,226,0,398,172,193,226,226,,1,e09e60a0c7ea7ede0e6fb54ad353a00bffe19ee23c4bb73e6e03f04fd5cc95c1,26/06/2023 01:45:20,ESCANER
7256,"Escuintla",5,"Escuintla",1,809,400,13,1,5,18,3,14,35,19,15,4,3,1,1,4,6,--,2,1,1,13,1,16,7,3,1,22,219,28,4,251,--,251,--,401,150,209,241,241,Sumas Asentadas sin cuadrar,1,9f107ee4cecce898d38491eb67f7c49699469a90b0b70bd561fe6ecfa2b08921,26/06/2023 01:42:10,ESCANER
7257,"Escuintla",5,"Escuintla",1,809,400,15,1,9,23,4,12,31,23,14,3,2,2,2,7,5,0,1,0,1,25,0,8,8,3,0,25,248,22,2,248,--,248,--,397,149,224,248,248,Sumas Asentadas sin cuadrar,1,e387f3b487567be775331e114fe8724df0cc9c3c8b16be073ddd0810cf1f7f97,26/06/2023 00:54:22,ESCANER
7258,"Escuintla",5,"Escuintla",1,809,400,12,2,7,7,1,10,23,27,20,5,1,2,6,5,2,0,0,2,1,16,1,14,5,0,2,34,205,21,5,231,0,231,0,400,169,205,231,231,,1,6c159dc7cdd71f97bc321189309db15857543fe433ae53a750780e8afc7999be,26/06/2023 01:48:55,ESCANER
7259,"Escuintla",5,"Escuintla",1,809,400,14,1,1,6,2,11,24,35,19,3,0,2,1,7,3,1,1,1,0,19,1,10,9,1,1,47,220,34,2,256,0,256,--,400,144,220,256,256,Algún campo sin dato,1,40a77c1c56318f1334d8818126440734dd094ff04a39bb0af12be3d2d33a70fc,26/06/2023 00:26:24,ESCANER
7260,"Escuintla",5,"Escuintla",1,809,400,11,0,7,4,1,18,6,31,12,3,10,3,5,4,1,0,2,0,1,17,0,10,10,0,3,53,213,20,2,235,0,235,0,395,160,212,234,234,Sumas Asentadas sin cuadrar,1,d28a02fd945b69ce0d704f68d359857d02ddbc9d3b7743c537ca142e10b0560b,26/06/2023 02:19:04,ESCANER
7261,"Escuintla",5,"Escuintla",1,809,400,9,0,2,10,3,9,23,23,10,5,0,2,3,1,1,0,0,0,0,17,0,4,6,0,5,49,182,29,1,212,0,212,--,400,188,182,212,212,Algún campo sin dato,1,a4c64fca6471b2bb27a578da8192e1e1a672c12a6c3670085012e52dc9bc4a8a,26/06/2023 00:38:04,ESCANER
7262,"Escuintla",5,"Escuintla",1,809,363,12,1,3,7,1,11,19,17,16,4,4,1,1,4,0,1,2,1,1,8,1,14,6,4,1,29,169,20,2,169,0,360,0,360,168,169,191,191,Sumas Asentadas sin cuadrar,1,e95336b8f90ed04a2976ce69bce5089215c786a43749cdb3432f1cce4ddb7ff4,26/06/2023 02:25:35,ESCANER
7263,"Escuintla",5,"Escuintla",1,809,362,8,0,3,9,2,13,24,19,10,8,0,0,1,2,2,0,1,0,0,7,0,9,4,2,3,9,136,19,0,155,0,155,--,359,204,136,155,155,Algún campo sin dato,1,20f88a7279dc3ecca49ce72d5e3d31b8417862924cd72854c4c333331ac83e93,25/06/2023 22:12:47,ESCANER
7264,"Escuintla",5,"Escuintla",1,810,400,11,0,4,13,0,12,31,14,27,7,2,2,1,4,1,0,1,1,2,13,5,18,8,3,1,13,194,45,5,244,2,246,0,401,155,194,244,246,,1,d81037406cc859136c8ab832169c57ececbe765eab587f2e708487864b0c36fd,26/06/2023 02:36:28,ESCANER
7265,"Escuintla",5,"Escuintla",1,810,400,9,2,4,14,2,14,31,22,19,3,3,3,3,7,6,0,0,0,1,12,3,26,11,4,2,8,209,44,147,400,0,209,--,400,147,209,400,400,Sumas Asentadas sin cuadrar,1,a8a39a1939f3addbc42de098b67c7829a46119a1b9662f62fb42eef181c0eb63,25/06/2023 23:33:44,ESCANER
7266,"Escuintla",5,"Escuintla",1,810,400,3,0,5,8,5,12,43,25,13,2,3,2,1,5,3,1,1,2,0,14,1,12,12,3,2,11,194,46,4,244,0,244,0,398,154,189,239,239,Sumas Asentadas sin cuadrar,1,9a132a82705b8071b6083e3e9553578e85b85c3fb4707e99d5b9f223eb749dba,26/06/2023 05:19:14,ESCANER
7267,"Escuintla",5,"Escuintla",1,810,400,12,1,1,14,2,10,32,22,18,3,8,6,4,2,2,1,1,1,1,15,2,22,6,6,0,8,200,45,153,398,0,398,--,398,153,200,398,398,Algún campo sin dato,1,dd66068596a02479eac42189b3edbefbdbc2b403a30161da53a17edc6b006d8b,26/06/2023 04:10:03,ESCANER
7268,"Escuintla",5,"Escuintla",1,811,400,9,0,1,15,1,7,25,25,15,6,2,3,5,4,6,2,0,1,1,9,4,20,7,0,1,14,183,44,15,242,1,243,1,400,157,183,242,243,,1,9d5dcab41e019a8723771c00da44ba09ca9ec21eba1f21a9deb4451f3cbe2092,26/06/2023 00:53:12,ESCANER
7269,"Escuintla",5,"Escuintla",1,811,400,15,0,4,9,3,9,34,28,14,4,4,2,2,3,2,2,0,0,2,16,1,23,7,1,2,16,203,50,4,257,0,257,--,400,257,203,257,257,Algún campo sin dato,1,dc4bb6cba9701031bfb5d1d0ae3705ddf8d992ab7cbebe1c7dd9e5a970727f59,26/06/2023 02:21:28,ESCANER
7270,"Escuintla",5,"Escuintla",1,811,400,4,2,4,15,2,18,24,21,23,5,1,3,2,4,1,1,0,2,1,13,5,9,9,3,1,17,190,46,8,244,0,244,--,400,155,190,244,244,Algún campo sin dato,1,1304197bf4d9445b38e16ec2024274cb7938c34d30cbadae2e47e199bee45782,25/06/2023 22:58:34,ESCANER
7271,"Escuintla",5,"Escuintla",1,811,400,11,1,3,13,0,7,33,30,24,1,4,2,0,4,5,0,0,3,4,16,2,22,8,0,0,12,205,43,7,255,0,255,0,400,145,205,255,255,,1,c6befaaf29eae673a01f14de9e6463fdf6011846464213afb09675a9ba06cb3c,26/06/2023 01:24:45,ESCANER
7272,"Escuintla",5,"Escuintla",1,811,400,13,0,2,12,1,16,20,29,20,5,3,3,3,3,2,0,1,0,3,18,2,28,7,5,2,24,222,43,4,269,0,269,--,400,131,222,269,269,Algún campo sin dato,1,5a84159a1cf0342969e862c40e8a67c35b23f97022e9dd056497ee04203ce765,26/06/2023 02:17:41,ESCANER
7273,"Escuintla",5,"Escuintla",1,812,400,12,0,8,19,0,4,38,21,13,4,4,2,4,4,5,0,0,1,1,15,4,19,5,2,3,20,208,49,5,262,0,262,--,397,136,208,262,262,Algún campo sin dato,1,18a820ec6c89f31254499ced1643df77d16847f3e5ab192879de8d9071cecb9e,26/06/2023 03:00:06,ESCANER
7274,"Escuintla",5,"Escuintla",1,812,400,11,3,7,9,0,20,38,26,14,7,8,4,4,4,0,0,1,1,0,17,4,6,8,4,4,20,220,45,4,269,1,270,0,400,131,220,269,270,,1,e8bac08703295a2c8157d0080c8c656cdb2975dc1eb313252b0e47d3ff4e1215,26/06/2023 03:00:17,ESCANER
7275,"Escuintla",5,"Escuintla",1,812,400,13,1,5,8,0,15,36,11,18,3,3,3,1,3,3,0,2,1,2,12,1,10,14,2,5,11,181,36,5,222,0,222,0,0,0,183,224,224,Sumas Asentadas sin cuadrar,1,27c0a76617c295ef5cf89221b1700d538d71f850c576a1d2b4a8239e5cf318f6,26/06/2023 02:33:23,ESCANER
7276,"Escuintla",5,"Escuintla",1,812,400,10,1,5,13,1,12,31,20,12,5,2,2,2,5,2,0,2,1,1,18,2,29,12,0,1,25,214,31,0,245,0,245,--,400,155,214,245,245,Algún campo sin dato,1,3a2f07f0c3a972b7f009e5325cd6d5180dfd55b3a1ca778abd37705b74491850,26/06/2023 01:27:43,ESCANER
7277,"Escuintla",5,"Escuintla",1,812,400,13,1,2,9,1,16,18,29,12,2,4,0,2,2,2,0,1,0,1,17,0,16,10,4,1,24,187,41,3,231,0,231,0,400,169,187,231,231,,1,351e29cc6eb4c3256e53f4ede0e5d5de143feb33aa21a4bb8cdc4c1b6f9da60a,26/06/2023 02:23:29,ESCANER
7278,"Escuintla",5,"Escuintla",1,812,400,18,0,1,15,1,22,34,19,13,5,2,1,3,8,2,0,0,1,2,12,1,16,8,4,2,10,200,38,12,250,0,250,--,400,150,200,250,250,Algún campo sin dato,1,a459b49e4688e09f35e3d4c00d83081a6afe98ee5a157fb1bd5d3779644e27f2,26/06/2023 04:49:57,ESCANER
7279,"Escuintla",5,"Escuintla",1,812,400,11,1,4,9,1,12,51,16,21,4,4,3,1,5,0,0,1,0,2,11,1,13,8,2,2,10,193,40,3,236,0,236,0,399,162,193,236,236,,1,ba67dcca1f2920926317d8aa9f7eed29f587b72870dd918814184b3a5e1f73ce,26/06/2023 03:08:35,ESCANER
7280,"Escuintla",5,"Escuintla",1,812,400,13,--,3,8,2,8,44,16,18,7,3,2,3,8,2,1,1,1,1,15,1,23,4,1,3,14,--,38,4,--,--,--,--,396,149,202,244,244,Algún campo sin dato,1,e2a299a9382e625e46ee009706e4e89d9ded8fb79e9c75dd2978824122897c75,26/06/2023 04:21:27,ESCANER
7281,"Escuintla",5,"Escuintla",1,812,400,17,0,2,13,0,15,31,19,24,6,4,0,5,3,7,1,2,2,1,15,1,13,15,2,3,23,218,36,5,259,0,259,--,400,141,224,265,265,Sumas Asentadas sin cuadrar,1,c64c9462f9e5fac6856d866eec1b9fdc0a7fa2de5efa2563c31e83abd4d40ecf,26/06/2023 04:28:33,ESCANER
7282,"Escuintla",5,"Escuintla",1,812,400,11,2,4,13,1,15,47,30,10,3,6,1,2,6,1,--,--,--,3,15,1,12,8,3,2,17,213,50,2,265,--,265,--,--,--,213,265,265,Algún campo sin dato,1,9b155f4ca9969e86f36f0582bcf934c104fd9f83db083a8fdf88f91d11d10b73,26/06/2023 03:49:31,ESCANER
7283,"Escuintla",5,"Escuintla",1,812,400,6,0,7,10,0,15,32,18,11,4,2,4,4,5,2,2,0,1,3,19,3,15,7,2,2,23,197,44,6,247,0,247,0,400,153,197,247,247,,1,6b1bdb0c38cd8c72cdf3c408cbf962151f79ea0ee20d84fdc5acb84d61d99011,26/06/2023 02:21:24,ESCANER
7284,"Escuintla",5,"Escuintla",1,812,400,9,1,3,7,1,10,30,18,11,4,6,5,5,5,3,1,0,3,5,21,5,13,9,1,2,21,199,43,15,257,0,257,0,400,147,199,257,257,,1,b91120775cff2804510365b51800845ad0ec6f0aa25d9821f4fd0bbbe6f72c32,26/06/2023 02:03:33,ESCANER
7285,"Escuintla",5,"Escuintla",1,812,400,7,3,3,8,1,15,27,24,15,7,6,4,3,4,5,0,0,1,0,18,4,17,6,5,5,17,205,39,8,252,148,400,0,400,148,205,252,400,,1,8c3f489a2a78300aad9735765249cd954d9964ba04ca20194a32d5b948fae9d4,25/06/2023 23:00:50,ESCANER
7286,"Escuintla",5,"Escuintla",1,812,400,13,1,5,10,1,13,33,22,20,8,6,0,3,4,2,0,0,0,1,18,3,11,6,5,12,1,198,41,4,243,157,400,--,400,157,198,243,400,Algún campo sin dato,1,3849597154dc71212d40ea72f8ed096d2e94cd1106c066e1deb45abcb6becf0e,26/06/2023 02:55:09,ESCANER
7287,"Escuintla",5,"Escuintla",1,812,400,7,0,1,15,0,22,33,20,15,2,0,3,4,3,2,0,0,0,0,10,4,16,10,2,3,17,189,52,5,249,0,249,--,400,151,189,246,246,Sumas Asentadas sin cuadrar,1,c5ad30528e14bf7c638230c34e5fc144eb1041da8e7155186232af4274ff51e9,26/06/2023 03:06:10,ESCANER
7288,"Escuintla",5,"Escuintla",1,813,400,5,0,6,12,0,10,43,22,17,4,4,0,4,3,3,0,0,0,1,14,2,23,6,2,3,16,200,51,11,262,0,262,--,400,138,200,262,262,Algún campo sin dato,1,f72262b0c0d77d3abb508ee9d51eb4cede0104811f50a8c9963ac025dabd18e7,25/06/2023 22:44:41,ESCANER
7289,"Escuintla",5,"Escuintla",1,813,400,13,0,3,15,0,11,34,23,12,5,1,3,4,6,3,0,0,1,2,14,2,11,4,2,1,27,197,42,4,243,157,400,0,400,157,197,243,400,,1,b2e7ccd44e034c8fea028b7180ac5c035f5b464f6bc6860968c77b157cd181d5,26/06/2023 00:39:48,ESCANER
