TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
1444,1432,99.1689,1428,98.8919,4,528945,339025,64.0945

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,UNE,VALOR UNIONISTA,TODOS,AZUL,VICTORIA,VAMOS,PIN,ELEFANTE,MLP,P A N,PPN,CABAL,WINAQ,BIEN,FCN-NACION,PHG,CREO,UR,PODEMOS,PR,U R N G - MAIZ,CAMBIO,MI FAMILIA,VIVA,VOS,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
16746,"Quiché",14,"Santa Cruz Del Quiché",1,2510,380,82,2,0,1,1,77,0,0,3,0,7,10,1,0,0,2,0,0,0,1,15,0,0,24,4,3,233,42,38,314,0,314,1,--,--,233,313,313,Sumas Asentadas sin cuadrar,1,726c77c6e8b80edf3645888c69734cc4ada180343f0acc449f7ace4f9e1dc805,26/06/2023 04:29:45,ESCANER
16747,"Quiché",14,"Santa Cruz Del Quiché",1,2510,380,84,1,0,4,0,82,0,1,5,1,0,12,1,0,1,0,0,1,1,1,10,0,2,29,7,2,245,29,43,317,1,318,1,380,77,245,317,318,,1,149892f9494bb0d6cd19e7de8228720e8c18cc3fc8bf72d74d22d7120092b950,26/06/2023 02:03:55,ESCANER
16748,"Quiché",14,"Santa Cruz Del Quiché",1,2510,380,56,1,1,2,1,83,0,0,8,0,3,15,1,0,1,0,1,0,2,0,14,0,0,17,7,4,217,32,41,290,1,291,--,380,87,217,290,291,Algún campo sin dato,1,63dffd37afe5e50afb5ec09ab38c7498cb7fbb5e321f9e68524ae77d4d368eb6,26/06/2023 04:39:04,ESCANER
16749,"Quiché",14,"Santa Cruz Del Quiché",1,2510,301,42,2,1,0,0,51,0,0,6,0,2,5,4,0,0,0,2,2,2,0,14,0,0,14,3,5,155,21,18,194,0,194,--,301,107,155,194,194,Algún campo sin dato,1,c9ca973a1fd321963cab516b0908f0b597a6d93e25b91d659e01fc42d5fd9991,26/06/2023 02:26:49,ESCANER
16750,"Quiché",14,"Santa Cruz Del Quiché",1,2510,301,48,1,0,0,0,44,0,0,6,0,3,8,1,0,0,1,1,0,1,0,15,0,0,9,4,7,149,20,12,181,--,--,--,298,117,149,181,181,Algún campo sin dato,1,107d1edd041f574c324863c22a8e363d2e9c8c088a104526c63ee3288799694c,26/06/2023 02:42:01,ESCANER
16751,"Quiché",14,"Santa Cruz Del Quiché",1,2511,380,48,2,4,1,0,43,0,0,1,1,7,20,0,0,1,0,0,0,0,0,1,0,8,11,3,3,154,56,37,247,0,247,--,380,133,154,247,247,Algún campo sin dato,1,68593e6b191d6c70788e7bbd0cd5c9b28f70ecabd3c4461d87ae17c6368ac089,26/06/2023 00:32:49,ESCANER
16752,"Quiché",14,"Santa Cruz Del Quiché",1,2511,380,46,0,2,2,3,42,0,0,0,1,4,21,0,2,2,1,0,1,0,1,0,1,0,30,1,2,162,40,30,232,0,232,--,380,148,162,232,232,Algún campo sin dato,1,7d6eda9a5a1c8a74ead161799f1365537cf3f9faceeb3f90563198012e4086f1,26/06/2023 00:07:59,ESCANER
16753,"Quiché",14,"Santa Cruz Del Quiché",1,2511,380,37,0,4,0,2,46,0,0,1,4,2,22,0,1,0,0,0,0,0,2,3,0,0,22,1,0,147,28,32,207,0,207,--,380,173,147,207,207,Algún campo sin dato,1,dbc52d2c056b0ba4e3ca22caee06165567b8798d62619580b11ae38d06884b66,25/06/2023 21:57:09,ESCANER
16754,"Quiché",14,"Santa Cruz Del Quiché",1,2511,380,37,2,7,1,1,49,0,1,1,0,6,30,2,1,1,1,2,1,0,1,3,0,0,17,1,0,167,35,29,231,0,231,--,380,149,165,229,229,Sumas Asentadas sin cuadrar,1,1f0d7dd33c89d94160081a26a12014a60d4ba6fb35ba1994d9a759a1ab951ca6,25/06/2023 23:57:43,ESCANER
16755,"Quiché",14,"Santa Cruz Del Quiché",1,2511,380,44,7,0,0,1,34,0,2,1,0,4,31,2,1,0,2,0,0,2,2,0,0,0,13,1,3,144,37,35,214,0,214,--,379,165,150,222,222,Sumas Asentadas sin cuadrar,1,1274814050781971207afd206285e936f35e40b5e9b70a82d71a93599bc9238b,26/06/2023 00:06:55,ESCANER
16756,"Quiché",14,"Santa Cruz Del Quiché",1,2511,380,35,3,4,0,0,33,0,0,2,1,7,13,2,0,0,0,2,0,3,1,0,0,2,13,1,1,123,39,37,199,0,199,--,380,181,123,199,199,Algún campo sin dato,1,7347f644cd57fb90c9f93bf64a4cdcbe603b144a2a5607f1547c791ceda83fc2,25/06/2023 22:43:36,ESCANER
16757,"Quiché",14,"Santa Cruz Del Quiché",1,2511,298,22,1,1,0,1,22,0,0,1,0,0,13,3,0,1,0,0,0,0,0,0,0,1,13,3,2,84,24,11,119,0,119,--,298,176,84,119,119,Algún campo sin dato,1,00e21cb502f73a2b53f7de416c279bc7ce6834a2771dca1db5b353e01602f79f,25/06/2023 22:28:26,ESCANER
16758,"Quiché",14,"Santa Cruz Del Quiché",1,2511,298,13,3,1,0,0,26,0,0,0,1,1,5,0,0,0,1,1,0,0,0,0,0,0,11,1,0,64,24,15,103,0,103,--,298,194,64,103,103,Algún campo sin dato,1,23264f3cc59749a11f02efcf744b3be0326daabbf238982988d7b89685508104,26/06/2023 00:39:30,ESCANER
16759,"Quiché",14,"Santa Cruz Del Quiché",1,2512,380,56,0,1,0,2,97,0,0,3,0,0,17,2,2,0,0,0,0,1,0,0,0,2,1,1,5,195,33,30,258,118,376,1,376,118,190,253,371,Sumas Asentadas sin cuadrar,1,35ae7fc7d0d470f00862b5c9f276475ab152cde71f40cbd4a149f38e8b8a9dac,26/06/2023 00:35:08,ESCANER
16760,"Quiché",14,"Santa Cruz Del Quiché",1,2512,380,66,3,2,2,0,85,0,0,2,2,1,36,2,0,0,0,0,1,0,0,2,2,2,15,10,3,230,32,22,284,0,284,--,380,96,236,290,290,Sumas Asentadas sin cuadrar,1,d7b4330baa51c60e2a8d58bb5ea05040e6daa058e3e13c386c2c4cccdefe8224,26/06/2023 00:21:52,ESCANER
16761,"Quiché",14,"Santa Cruz Del Quiché",1,2512,380,44,2,2,1,0,63,0,2,5,2,2,38,2,2,1,3,0,1,0,1,2,0,2,11,4,6,196,33,18,247,0,247,--,380,133,196,247,247,Algún campo sin dato,1,84c607cc5553931ad30b1da816461ea1be38ed14b88c1ebe4e0d31f39b57cab9,26/06/2023 03:03:58,ESCANER
16762,"Quiché",14,"Santa Cruz Del Quiché",1,2512,380,48,1,2,1,4,90,0,0,1,0,1,30,3,0,0,0,1,0,0,0,4,0,0,11,0,1,191,24,26,258,0,495,--,376,120,198,248,248,Sumas Asentadas sin cuadrar,1,fd824551ab62659c2d57cd3094d9ef2ddeb4094cb34dddee32ef75ace6245e10,26/06/2023 02:51:33,ESCANER
16763,"Quiché",14,"Santa Cruz Del Quiché",1,2512,380,30,4,1,1,0,69,0,2,3,0,1,23,2,0,0,2,4,0,0,0,2,0,1,12,6,4,167,29,19,215,0,215,--,380,165,167,215,215,Algún campo sin dato,1,1ef1e43924863ec8e43c3ee97a61193e6c7ee60f71edc3f00f49730c312d674c,26/06/2023 00:14:14,ESCANER
16764,"Quiché",14,"Santa Cruz Del Quiché",1,2512,312,35,1,2,1,2,58,0,0,2,0,1,15,2,1,0,1,0,0,0,0,5,0,0,6,7,10,149,17,11,177,0,177,--,309,132,149,177,177,Algún campo sin dato,1,dc3740eaf2cfae0b9ada2435c49bf5bb3356722e33e8b05ed9e95982139bec3e,26/06/2023 00:00:05,ESCANER
16765,"Quiché",14,"Santa Cruz Del Quiché",1,2512,311,19,2,1,0,1,49,0,1,5,0,1,20,3,0,1,1,0,0,0,0,2,0,0,9,4,6,125,14,13,152,0,152,--,311,159,125,152,152,Algún campo sin dato,1,09469ff61c0692c8cae315cfc7443da0154cc6db94a1d22400dbca3c02010671,25/06/2023 22:47:25,ESCANER
16766,"Quiché",14,"Santa Cruz Del Quiché",1,2513,380,16,--,0,2,2,132,0,1,7,0,2,10,3,1,1,0,0,0,0,2,4,0,0,8,3,6,200,41,35,276,0,276,--,380,104,200,276,276,Algún campo sin dato,1,3866cea0776a001930f69a17fe03b8bf6625506a5cb1ee0594eca411e3c827f2,25/06/2023 23:18:42,ESCANER
16767,"Quiché",14,"Santa Cruz Del Quiché",1,2513,261,7,0,1,4,0,81,0,0,7,1,0,11,3,0,2,0,3,2,0,0,2,0,0,11,8,4,147,20,16,183,0,183,--,261,75,147,183,183,Algún campo sin dato,1,ef20490600711317b12c778abb972c76a3b4b6a673c27d3aa28cde9a232b83e0,25/06/2023 22:23:47,ESCANER
16768,"Quiché",14,"Santa Cruz Del Quiché",1,2513,260,3,1,0,1,0,73,0,0,4,0,0,8,4,0,2,2,1,1,0,1,3,0,0,9,5,9,127,22,11,160,0,160,--,260,100,127,160,160,Algún campo sin dato,1,ecd26abf59337888d1f786e2f7fc700a1c78521c33734e8aa537529cf1b5513c,25/06/2023 23:03:32,ESCANER
16769,"Quiché",14,"Santa Cruz Del Quiché",1,2514,380,63,1,0,0,0,114,0,0,8,0,3,24,2,2,0,0,1,1,1,0,2,0,0,22,3,1,248,24,26,298,0,298,0,376,78,248,298,298,,1,0e5f0498d281d5516a84291994abe7739ba5f5da4a65f50ff2882a6ef3269094,26/06/2023 00:25:36,ESCANER
16770,"Quiché",14,"Santa Cruz Del Quiché",1,2514,380,54,2,2,1,2,87,0,0,11,0,4,19,4,0,1,0,0,0,0,0,7,0,0,20,7,6,227,21,32,280,0,280,--,380,100,227,280,280,Algún campo sin dato,1,5f2e59b9606c8be615135289b4bdfcaddfe8e9da852598c84de3d0352b774ad8,26/06/2023 02:41:57,ESCANER
16771,"Quiché",14,"Santa Cruz Del Quiché",1,2514,380,73,1,--,--,--,87,1,1,9,1,3,25,3,1,2,3,--,--,--,--,3,--,--,31,7,5,256,20,23,299,81,380,--,380,81,256,299,380,Algún campo sin dato,1,83d9a96c5d2334edef4278a33928ed5dc149ac80a11ea335a74620b0f152421f,25/06/2023 22:56:43,ESCANER
16772,"Quiché",14,"Santa Cruz Del Quiché",1,2514,380,54,3,1,0,5,25,0,0,9,2,1,18,5,1,1,1,1,0,0,1,0,0,1,34,1,5,229,15,23,267,0,267,--,380,110,169,207,207,Sumas Asentadas sin cuadrar,1,36cab3bb613a650f202ca31d70566ac691d31a774897e40dc82fbe34a6677f8a,25/06/2023 23:48:08,ESCANER
16773,"Quiché",14,"Santa Cruz Del Quiché",1,2514,295,37,5,1,0,0,69,0,1,7,1,0,16,2,0,0,0,1,0,0,0,4,0,0,19,9,7,179,10,4,193,0,193,--,295,102,179,193,193,Algún campo sin dato,1,43cab00ae5973ba92e372c50db582c2ad4a28137303c937bb7dd49a2ea4bc96d,25/06/2023 23:21:12,ESCANER
16774,"Quiché",14,"Santa Cruz Del Quiché",1,2514,295,25,1,0,2,0,65,0,0,7,2,0,11,2,0,0,1,0,0,1,0,2,0,0,18,3,4,144,12,4,160,0,160,--,295,135,144,160,160,Algún campo sin dato,1,05a5da4533d665cbd316008af24aa186b2b196bbfcae0880f8596fbaaf7f41d1,25/06/2023 23:04:59,ESCANER
16775,"Quiché",14,"Santa Cruz Del Quiché",1,2515,380,40,20,0,2,0,48,1,1,6,0,1,34,8,0,1,1,0,2,0,2,10,0,1,0,4,7,189,24,30,--,0,243,--,380,137,189,243,243,Algún campo sin dato,1,48766928c627b18d3f25a13f703c141c0e88ed75d31bbe8c38229dfcbaf26b5b,26/06/2023 01:51:50,ESCANER
16776,"Quiché",14,"Santa Cruz Del Quiché",1,2515,380,65,10,1,3,1,66,1,1,6,1,1,36,6,3,0,2,0,0,1,0,5,0,4,11,4,10,238,30,23,291,0,291,--,380,89,238,291,291,Algún campo sin dato,1,ce3a4d3f0b898f4803092d1395e260e5cca5c55b49db59336f889d2bc90ca3e3,26/06/2023 01:54:45,ESCANER
16777,"Quiché",14,"Santa Cruz Del Quiché",1,2515,380,58,2,0,2,0,69,0,0,11,0,1,33,11,2,0,1,0,0,0,1,6,0,2,14,3,7,223,32,28,283,0,283,--,377,94,223,283,283,Algún campo sin dato,1,b32851b330143bc28d80264d6e42208225cfe2dcf4e0e5bcf0eded86184cba95,25/06/2023 21:44:17,ESCANER
16778,"Quiché",14,"Santa Cruz Del Quiché",1,2515,380,51,5,1,0,1,63,1,0,8,0,2,20,4,2,0,0,6,0,1,1,9,0,3,12,4,5,199,36,27,262,0,262,--,380,118,199,262,262,Algún campo sin dato,1,81784e563e16adcd6bdfa99105b5e3a156e9f25b633ab420e51e9b65c034399c,26/06/2023 00:23:56,ESCANER
16779,"Quiché",14,"Santa Cruz Del Quiché",1,2515,380,34,0,2,0,3,56,0,1,4,0,0,22,6,2,1,2,1,1,1,0,11,0,1,13,9,12,182,28,17,227,--,--,--,379,152,182,227,227,Algún campo sin dato,1,8f9152885339dfe534f8f1773498cead7975b6618fd84491a0335c6653c78f4a,25/06/2023 23:23:27,ESCANER
16780,"Quiché",14,"Santa Cruz Del Quiché",1,2515,380,27,2,3,0,3,61,0,0,5,1,2,24,13,0,1,1,3,2,0,1,8,0,3,20,8,8,196,35,20,251,0,251,--,377,126,196,251,251,Algún campo sin dato,1,055385d7f7c5e96f370310d06a2cc904a6eaa0360cb6d39949f38de530f7d865,26/06/2023 01:03:14,ESCANER
16781,"Quiché",14,"Santa Cruz Del Quiché",1,2515,380,31,6,1,1,0,53,0,0,13,0,1,25,4,1,1,2,3,2,1,0,6,0,0,19,2,10,183,16,16,215,0,215,--,367,152,182,214,214,Sumas Asentadas sin cuadrar,1,d54e225e41402638de07e8b76e2ececd25d011044446c3989d0b9d8021d333bc,26/06/2023 01:03:42,ESCANER
16782,"Quiché",14,"Santa Cruz Del Quiché",1,2515,380,32,3,3,1,1,52,0,2,6,1,3,20,5,3,0,1,0,1,0,0,4,0,2,24,3,7,174,32,174,380,0,380,--,380,174,174,380,380,Algún campo sin dato,1,481f22d00edc74292aad278bd65886955dd3aeb49063964e07f67dd127fb79bd,25/06/2023 23:06:15,ESCANER
16783,"Quiché",14,"Santa Cruz Del Quiché",1,2515,380,31,3,0,0,1,60,0,0,10,1,2,23,9,0,0,3,1,1,0,0,9,0,0,9,14,17,194,25,6,229,4,229,--,--,--,194,225,229,Sumas Asentadas sin cuadrar,1,52dbaddbb9cc949a00e1e85981cb77dcaa03bd51d2117fab6c7d65dfc4509cc2,26/06/2023 03:33:04,ESCANER
16784,"Quiché",14,"Santa Cruz Del Quiché",1,2515,237,19,4,0,0,1,32,1,1,5,0,2,16,7,2,2,0,3,0,0,0,3,0,0,7,8,14,127,17,2,146,0,146,--,234,88,127,146,146,Algún campo sin dato,1,15362005d8facc28b1df912429d8c678b8029b5d8e9e382eabf6414f6266def7,25/06/2023 19:53:55,ESCANER
16785,"Quiché",14,"Santa Cruz Del Quiché",1,2515,236,23,0,1,0,0,28,0,2,4,0,0,12,2,0,0,1,0,0,0,0,3,0,0,3,6,9,94,15,4,113,0,113,--,236,123,94,113,113,Algún campo sin dato,1,ba6c0242d6e353b90b0c4d2cc1741c9266379dc7a35a67ab58feb6e08408e6bb,25/06/2023 22:17:09,ESCANER
16786,"Quiché",14,"Santa Cruz Del Quiché",1,2516,380,116,1,0,4,1,137,0,0,2,0,1,5,0,0,0,0,0,0,1,1,2,2,2,8,1,0,284,21,18,323,0,323,--,380,57,284,323,323,Algún campo sin dato,1,178cf9f487e0634ceb9cf1f175874300ae61dd674b5321da18686ba6f521af95,26/06/2023 02:34:26,ESCANER
16787,"Quiché",14,"Santa Cruz Del Quiché",1,2516,380,111,1,0,0,0,122,0,1,0,0,0,2,3,2,0,0,4,0,0,0,1,0,1,6,1,4,259,23,27,309,0,309,--,380,71,259,309,309,Algún campo sin dato,1,0c71f99bda6976761ffdbdd02d737955698ba32145e41629989bcd01d33dc995,26/06/2023 02:22:52,ESCANER
16788,"Quiché",14,"Santa Cruz Del Quiché",1,2516,380,104,4,1,1,1,110,0,0,4,0,0,2,1,2,0,0,1,1,0,0,2,1,0,8,1,4,249,26,18,293,0,293,--,380,84,248,292,292,Sumas Asentadas sin cuadrar,1,771bd63ddc37332b9c2145b897ffb28f42f01ae9311700fc7f2db34947eb2016,26/06/2023 02:35:48,ESCANER
16789,"Quiché",14,"Santa Cruz Del Quiché",1,2516,196,50,1,0,1,1,54,0,0,1,0,0,3,0,0,0,1,2,0,0,0,0,0,0,3,1,1,119,14,5,138,0,138,--,196,58,119,138,138,Algún campo sin dato,1,426447731c593eef60fbbea3bec563b694429b3b3d8399d19c8f957b3dce8ee6,26/06/2023 00:41:15,ESCANER
16790,"Quiché",14,"Santa Cruz Del Quiché",1,2516,195,53,0,0,1,0,51,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,2,1,117,13,5,135,0,135,0,195,60,117,135,135,,1,6c847a8bdfc63067417cf6ed79e078194b43a36248a0d5aaa34120f50aeebc11,26/06/2023 00:20:21,ESCANER
16791,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,72,2,1,1,2,69,0,1,2,0,2,8,4,2,0,3,0,1,0,0,7,0,0,15,4,5,201,34,39,274,--,--,--,380,106,201,274,274,Algún campo sin dato,1,c32830cef2200a7086d797f5a230aced7bcc83d5250ccc01f7e29dee6477d034,25/06/2023 23:50:19,ESCANER
16792,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,68,3,0,2,0,75,0,2,5,0,0,7,1,2,0,4,1,2,0,0,10,0,0,13,3,4,202,32,41,275,0,275,--,380,105,202,275,275,Algún campo sin dato,1,8bf4c2624fbb443fb343edf6b2bc593f7b18cac6ab76940d0dfaff1222567fd9,26/06/2023 00:32:39,ESCANER
16793,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,55,5,4,1,2,65,0,0,1,1,1,9,2,1,2,2,2,3,0,1,13,1,1,11,8,8,199,39,31,269,0,269,--,--,--,199,269,269,Algún campo sin dato,1,3d6cc9615559055addebde5da94ae9771e434df84602a1b5defc6757335cb523,26/06/2023 00:27:06,ESCANER
16794,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,61,3,2,1,1,76,0,2,2,2,3,11,2,1,1,1,1,0,0,1,13,0,0,16,5,2,207,34,42,283,0,283,0,380,94,207,283,283,,1,32e0b4c797aec7a85ce49c96c16aadbf78be37dcfe704bb8883b217697417c68,26/06/2023 00:25:39,ESCANER
16795,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,66,0,2,2,1,86,1,3,4,1,3,13,3,4,0,2,1,0,0,0,11,0,0,11,8,4,226,31,28,285,0,285,--,377,92,226,285,285,Algún campo sin dato,1,d84b5a30eebe63ded4f75c9dac9a362a604bcd07cdea557d5adddc0ae8e17f95,25/06/2023 23:19:26,ESCANER
16796,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,52,4,2,2,0,64,0,1,4,0,0,15,7,3,1,4,5,1,0,1,14,0,1,13,5,9,208,45,30,283,0,283,--,380,97,208,283,283,Algún campo sin dato,1,082c59964cb3df6f278d07f38670e43888ebbc85c6de1ba9992a45134a4d4e6b,26/06/2023 00:04:18,ESCANER
16797,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,50,0,1,2,1,80,0,0,3,1,4,14,5,0,2,4,3,3,0,1,5,0,2,19,6,8,214,37,16,267,--,--,--,380,113,214,267,267,Algún campo sin dato,1,aa6029bce88d07fc241b6ae2b55eeb1e9935e556d2fd105610826e996a67e058,26/06/2023 00:05:40,ESCANER
16798,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,57,0,2,1,1,60,0,1,0,1,3,10,2,0,0,6,0,0,0,0,3,1,0,11,9,9,177,19,25,221,0,221,--,379,159,177,221,221,Algún campo sin dato,1,008feaeddb4f8e8f7575e82b5221f21cb57a546cda47913f1c30954405727849,26/06/2023 02:13:20,ESCANER
16799,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,51,1,1,1,0,65,0,4,3,1,1,14,4,2,1,3,5,1,0,0,10,2,0,11,4,4,189,29,19,237,0,189,1,376,139,189,237,237,Sumas Asentadas sin cuadrar,1,26681eb2bb0149555bd283fe62c6183d7e9b2fd274db2e81941da32f8bab62d3,26/06/2023 00:01:10,ESCANER
16800,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,47,2,1,1,0,44,0,1,8,0,4,9,2,0,0,3,3,1,0,0,5,0,0,19,4,10,164,30,28,222,--,222,--,376,154,164,222,222,Algún campo sin dato,1,d3fbce0827c0fbed6496f5dc94b29153a6b8958f7897ee94620de51cfc65ef26,26/06/2023 01:06:31,ESCANER
16801,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,45,3,3,0,0,62,0,0,1,2,7,9,2,3,1,2,3,1,1,0,4,0,0,20,5,7,181,28,28,237,143,380,--,380,143,181,237,380,Algún campo sin dato,1,0228d655d4a4be019bd19fc25d64a416af1365cd57b5859db3c1d1f77bb56e24,26/06/2023 01:23:46,ESCANER
16802,"Quiché",14,"Santa Cruz Del Quiché",1,2517,380,40,0,0,1,0,57,0,1,1,0,4,11,3,0,0,2,1,2,1,0,4,0,1,16,9,14,168,27,11,206,0,206,--,380,174,168,206,206,Algún campo sin dato,1,10db7659bc3bfc7d9211bc392934e978b2c1f14fc65ca934018cf226b086dd35,26/06/2023 00:22:29,ESCANER
16803,"Quiché",14,"Santa Cruz Del Quiché",1,2517,352,53,0,2,1,0,44,0,1,3,0,0,10,1,2,0,0,1,1,0,0,6,0,0,9,5,16,155,15,9,179,0,179,--,--,--,155,179,179,Algún campo sin dato,1,96fa511bbac3cef80070e1e27ab6b5e73551873a830a52e34f6d7a4d8caeb063,25/06/2023 23:41:57,ESCANER
16804,"Quiché",14,"Santa Cruz Del Quiché",1,2517,351,34,2,--,--,1,51,--,1,3,--,1,9,--,2,--,4,2,2,--,--,7,--,--,10,6,19,154,21,9,184,0,184,--,345,161,154,184,184,Algún campo sin dato,1,5f39b66a5a42a8c5c885adedfc892e714567a59252e66ac460629f19489fe4f6,25/06/2023 22:36:16,ESCANER
16805,"Quiché",14,"Santa Cruz Del Quiché",1,2518,380,39,1,0,2,1,125,0,1,1,2,5,6,4,1,1,0,1,0,0,0,20,0,1,13,5,0,229,25,42,296,0,296,--,--,--,229,296,296,Algún campo sin dato,1,98e3c4d567a8a9e45c1108198e3060a6838380b82804933c6bdfe4a6e2322c0a,26/06/2023 02:43:30,ESCANER
16806,"Quiché",14,"Santa Cruz Del Quiché",1,2518,380,67,1,1,2,1,73,0,2,4,2,5,7,7,3,0,0,1,0,1,0,13,0,3,10,2,1,206,27,25,258,0,258,--,380,122,206,258,258,Algún campo sin dato,1,8d80540f385ac501901678201230b5fc880a860240768fb1e8e0c02587c389c3,26/06/2023 02:44:22,ESCANER
16807,"Quiché",14,"Santa Cruz Del Quiché",1,2518,380,56,1,0,1,2,93,0,0,1,1,3,12,2,1,3,0,2,0,0,0,7,0,1,17,3,1,207,27,27,261,0,261,--,380,119,207,261,261,Algún campo sin dato,1,333173dc1913b21f1eebace9796212e60f0af84f2e182b7a97e6c6286eb09883,26/06/2023 02:00:22,ESCANER
16808,"Quiché",14,"Santa Cruz Del Quiché",1,2518,380,46,0,2,2,2,70,0,0,1,1,2,7,4,0,0,0,0,0,0,2,8,0,1,8,5,4,165,35,24,224,0,224,--,380,156,165,224,224,Algún campo sin dato,1,e16692c77725c78fd98b53a3a3ad43f1cf3b7b28b7f669fc0677e6aac4e086ec,26/06/2023 02:18:26,ESCANER
16809,"Quiché",14,"Santa Cruz Del Quiché",1,2518,228,35,0,1,1,1,43,0,0,2,0,0,4,0,1,0,0,1,0,0,0,7,0,0,11,4,1,112,15,4,131,0,131,--,228,97,112,131,131,Algún campo sin dato,1,d630884c385e00367c8b84a78ff56b1cb0b740b04f90d0f6c768f19a48f7b0d9,26/06/2023 02:28:40,ESCANER
16810,"Quiché",14,"Santa Cruz Del Quiché",1,2518,228,24,1,0,0,0,57,0,0,1,1,1,3,1,0,1,0,0,0,0,0,4,0,1,4,2,7,108,11,11,130,0,130,--,228,98,108,130,130,Algún campo sin dato,1,40dc965f0ea0ef1b393db57c5fb760f39da87117b0525ee3b7ed59f934bae075,26/06/2023 02:36:33,ESCANER
16811,"Quiché",14,"Santa Cruz Del Quiché",1,2519,380,36,1,2,6,0,35,0,0,2,2,1,12,1,2,2,0,1,1,0,0,5,0,1,9,0,0,119,26,17,162,0,162,--,380,218,119,162,162,Algún campo sin dato,1,3aaf288c87f38862bdec4217fe0625dc4cbc856b4957fd267af98bab4cde9fff,25/06/2023 23:32:05,ESCANER
16812,"Quiché",14,"Santa Cruz Del Quiché",1,2519,380,20,3,4,2,1,75,0,1,1,0,0,15,1,2,0,1,0,0,0,1,4,0,0,12,0,1,144,39,30,213,0,213,--,380,167,144,213,213,Algún campo sin dato,1,5f8919571fa38ccc8d491f86fb751e6cf9d1934309601cecd18c93fd97a13979,26/06/2023 01:13:16,ESCANER
16813,"Quiché",14,"Santa Cruz Del Quiché",1,2519,380,30,5,1,1,1,61,0,1,1,0,3,8,0,1,0,0,0,0,0,0,4,0,0,4,2,0,123,20,35,178,0,178,--,380,202,123,178,178,Algún campo sin dato,1,68e2d6f115b7b4f032d4e00cbab21daa8004c210b374e9b27b13fe6c6be8cd76,25/06/2023 23:25:19,ESCANER
16814,"Quiché",14,"Santa Cruz Del Quiché",1,2520,380,35,4,2,0,0,40,0,0,1,2,5,17,0,0,1,0,1,2,0,0,4,0,0,17,1,2,134,30,17,181,0,181,--,380,199,134,181,181,Algún campo sin dato,1,43cde4fd76d1ed997e0499d6b0d0b53a77d024ab62e3d43ea8ccb3768edccf8f,25/06/2023 22:34:23,ESCANER
16815,"Quiché",14,"Santa Cruz Del Quiché",1,2520,380,45,3,3,0,1,30,0,0,0,0,7,26,3,0,1,0,0,2,0,0,9,0,1,14,0,1,146,36,16,198,0,198,--,380,182,146,198,198,Algún campo sin dato,1,7bfe4ee3950e1433249554cd1ca59d0e00e1abc40e751fd5ef7aefe7f094bcc8,26/06/2023 00:34:40,ESCANER
16816,"Quiché",14,"Santa Cruz Del Quiché",1,2520,380,39,0,0,1,0,52,0,0,2,0,5,17,1,0,0,0,1,1,0,0,2,0,0,11,0,4,136,20,17,173,0,173,--,380,207,136,173,173,Algún campo sin dato,1,59526f15582728117fe64932e2529ec35f2b2b708e5c6771cc880d3f82fd12f6,25/06/2023 22:59:45,ESCANER
16817,"Quiché",14,"Santa Cruz Del Quiché",1,2520,316,19,0,1,1,0,36,0,0,1,0,1,14,0,1,0,0,2,2,0,0,2,0,0,8,1,3,92,9,9,110,0,110,--,316,206,92,110,110,Algún campo sin dato,1,fc469732ad70b754b95adad03d16143b5435095cd6a8c1553c195d5da7397028,25/06/2023 21:54:47,ESCANER
