TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
863,863,100.0000,862,99.8841,1,321074,196667,61.2528

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,MLP,AZUL,PHG,VALOR,CABAL,VICTORIA,TODOS,VAMOS,P A N,PPN,ELEFANTE,UR,UNE,MI FAMILIA,BIEN,FCN-NACION,VIVA,PODEMOS,CREO,UNIONISTA,CAMBIO,VOS,PR,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
24304,"Jutiapa",22,"Moyuta",14,3818,380,0,35,10,14,0,1,1,78,0,0,1,0,5,2,3,1,7,1,1,5,1,1,0,167,42,19,228,0,228,0,380,152,167,228,228,,1,13ef3efbee526b6607a71d96596749ef635d04a552e76b4ca2e7a482369e7a6a,26/06/2023 01:53:51,ESCANER
24305,"Jutiapa",22,"Moyuta",14,3818,380,0,23,14,11,1,1,1,84,0,1,0,0,6,1,0,0,7,0,2,0,2,4,0,158,35,9,202,0,202,0,380,178,158,202,202,,1,b905352d2615b6889b03f94795c44ac15fb11562166d05d64e2c47624883cb60,25/06/2023 22:23:24,ESCANER
24306,"Jutiapa",22,"Moyuta",14,3818,380,0,44,14,15,1,0,3,85,0,0,0,2,9,0,1,0,7,0,1,1,1,2,0,186,38,15,239,0,239,0,380,141,186,239,239,,1,6cf32468cfb6f8b43ecc9c2953ee13e964a532e501584466329d3b78ee438e58,25/06/2023 21:54:40,ESCANER
24307,"Jutiapa",22,"Moyuta",14,3818,380,1,36,9,14,2,0,2,94,0,0,1,1,4,0,3,0,4,0,0,1,1,2,0,175,42,30,247,1,248,0,379,131,175,247,248,,1,07504aea061ab482eb69d62baa7ff05aab5d7478433aa6eb1da8f5bc1317ac2e,26/06/2023 01:11:06,ESCANER
24308,"Jutiapa",22,"Moyuta",14,3818,380,3,43,25,20,1,3,1,71,0,1,0,0,5,1,1,3,4,0,0,3,5,5,0,195,31,14,240,1,241,0,380,139,195,240,241,,1,2688abe818e57d2891991f91e67c6c2917c8a2a65e0e11c55bed36990aa8c92c,26/06/2023 02:01:52,ESCANER
24309,"Jutiapa",22,"Moyuta",14,3818,380,1,34,41,17,0,1,1,67,0,0,1,0,7,0,0,1,3,1,0,0,2,0,0,177,27,23,227,0,227,0,381,154,177,227,227,,1,800f28885ebdb75b2be603a923192b51c8eb85df1265b3281df4bbd621a31aee,26/06/2023 02:31:55,ESCANER
24310,"Jutiapa",22,"Moyuta",14,3818,380,0,33,13,10,3,1,4,70,1,1,1,0,6,2,2,1,3,1,0,6,1,3,0,162,48,15,225,0,225,0,380,155,162,225,225,,1,62393c1f5350a4fc10196168d8cca25a0ef0f77590e91404bc52694bd3e265fb,26/06/2023 02:05:44,ESCANER
24311,"Jutiapa",22,"Moyuta",14,3818,380,2,32,14,14,0,0,2,61,0,0,2,0,11,1,4,1,6,1,0,2,0,3,1,157,49,20,226,0,226,0,383,157,157,226,226,,1,dfa4cf6508a7a66cc759b2daeb67b2ade040d303205765662a334b5c53578490,26/06/2023 02:13:05,ESCANER
24312,"Jutiapa",22,"Moyuta",14,3818,380,2,23,17,21,2,2,0,65,2,1,3,0,6,1,7,0,4,2,0,5,4,1,3,171,43,12,226,0,226,0,380,154,171,226,226,,1,44d1704bb6ae0815535be0ab09c891c7759ba40d58a9bf0b48f3fa1171d3bc7f,26/06/2023 02:06:27,ESCANER
24313,"Jutiapa",22,"Moyuta",14,3818,283,1,20,19,7,2,1,0,54,0,0,1,1,4,0,0,0,4,0,0,1,3,2,0,120,23,7,150,1,151,0,283,132,120,150,151,,1,c36832af8d86ef75131c98c6acae5db74fc6fe58a1960cacff94aeacce16a4ee,26/06/2023 00:09:28,ESCANER
24314,"Jutiapa",22,"Moyuta",14,3818,282,1,26,4,9,0,0,0,45,0,1,0,0,3,0,1,3,1,1,0,3,1,4,0,103,21,5,129,1,130,0,282,152,103,129,130,,1,cfa32b3f6512dd2694b62dc34b6fa10e110247148e262964a1fb49d0c7df6809,26/06/2023 01:05:33,ESCANER
24315,"Jutiapa",22,"Moyuta",14,3819,380,0,22,12,16,8,0,3,60,0,0,0,0,22,1,1,0,6,0,0,1,1,0,0,153,58,47,258,0,258,0,380,122,153,258,258,,1,717e661d135152aa18702390cc6715879642540c12af81d88a2ce78d94676be5,26/06/2023 02:27:03,ESCANER
24316,"Jutiapa",22,"Moyuta",14,3819,380,0,13,7,8,9,1,7,100,1,1,2,0,24,1,3,1,3,0,0,1,0,3,1,186,45,32,263,0,263,0,380,117,186,263,263,,1,06903763ec34a4e0cd1b83d2e1f604c0cdcca0d6edb1e0ddcf87d65dcc7dbd64,26/06/2023 00:05:43,ESCANER
24317,"Jutiapa",22,"Moyuta",14,3819,380,1,29,6,18,12,0,1,92,0,0,2,0,25,2,1,2,9,0,0,0,2,1,0,203,50,31,284,0,284,0,380,93,203,284,284,,1,bfa49393fcc9e5ad5537e8e27fcdf57556278e2a6df1f47bbfc868a28daa61bc,26/06/2023 02:29:50,ESCANER
24318,"Jutiapa",22,"Moyuta",14,3819,380,1,18,4,14,8,3,0,93,0,1,2,0,19,1,2,0,8,0,1,1,3,1,0,180,48,37,265,0,265,--,379,114,180,265,265,Algún campo sin dato,1,004ce4fc0fec0fed21d4b069ca1f5d6004adafacd463d305a0a14bf347291916,26/06/2023 05:13:33,ESCANER
24319,"Jutiapa",22,"Moyuta",14,3819,380,0,19,9,11,6,2,6,75,0,1,1,0,15,0,1,0,5,0,0,0,0,2,0,153,42,22,217,0,217,0,380,163,153,217,217,,1,3beebdc6b8f5aab16ac2ef0d3323f4c1c50855bd7a8685caf5065805d4260ef6,26/06/2023 02:24:44,ESCANER
24320,"Jutiapa",22,"Moyuta",14,3819,380,0,16,9,14,5,2,5,74,0,0,2,1,13,2,4,1,0,0,1,0,3,3,0,155,44,27,226,0,226,0,380,154,155,226,226,,1,2f194e2495ebaf940d676d4b77b082f18a3f978f58fcba37869788696d3d2880,26/06/2023 02:11:58,ESCANER
24321,"Jutiapa",22,"Moyuta",14,3819,380,0,20,11,8,4,0,3,80,0,0,2,2,11,1,1,2,11,1,0,0,0,1,0,158,14,19,191,1,192,0,377,186,158,191,192,,1,bb432b3853fe8d6e14bd68689af50bd1b3c6fd2ab5613788e13cc76853cee102,26/06/2023 01:58:45,ESCANER
24322,"Jutiapa",22,"Moyuta",14,3819,243,1,10,9,12,8,1,1,47,0,0,1,0,10,0,1,0,7,0,0,0,2,1,0,111,10,12,133,0,133,0,243,110,111,133,133,,1,70a2a288b3eaa9458568fecf54c1cd148668d207a7ff41f01ec82b22eeb35497,25/06/2023 23:35:01,ESCANER
24323,"Jutiapa",22,"Moyuta",14,3819,242,0,6,12,8,3,0,2,47,0,0,0,0,5,0,1,0,5,0,0,0,1,2,0,92,18,15,125,0,125,0,242,117,92,125,125,,1,02b2ca8302f5617588ea21d466865524ec2a3af3e250f0a0bf70db97bd70d116,26/06/2023 00:08:59,ESCANER
24324,"Jutiapa",22,"Moyuta",14,3820,380,0,20,15,26,2,1,2,80,0,1,3,0,18,1,6,1,4,0,0,0,3,1,0,184,48,28,260,0,260,0,380,120,184,260,260,,1,8f6934537c087b2064aa13dd29e6e388e7a4a2e2e9472941d714f7ddb2934884,26/06/2023 02:36:13,ESCANER
24325,"Jutiapa",22,"Moyuta",14,3820,380,0,16,16,27,6,0,4,80,1,1,0,0,28,1,4,1,11,0,0,1,5,2,1,205,41,29,275,1,276,0,380,104,205,275,276,,1,b25d454a81ea5706e443d2af30a0db7eec99984f6a3ca560c434296c07b2ecce,26/06/2023 03:53:42,ESCANER
24326,"Jutiapa",22,"Moyuta",14,3820,380,0,15,20,26,4,2,1,82,0,3,1,1,10,0,2,0,7,0,0,1,5,1,0,181,31,22,235,0,234,1,380,145,181,234,234,Sumas Asentadas sin cuadrar,1,86136355cb49b72e87029735a4cf3d890e7b63cd30e4798583df3347c2d83eb3,26/06/2023 03:31:59,ESCANER
24327,"Jutiapa",22,"Moyuta",14,3820,317,1,15,21,23,2,3,2,49,0,0,0,0,4,0,0,0,9,0,0,1,4,4,0,138,21,20,179,0,179,0,317,138,138,179,179,,1,df641efbb5359b625d0b4542b5c2b17e7a914c1bceeb2faf2e6268263d48f0e4,26/06/2023 00:33:42,ESCANER
24328,"Jutiapa",22,"Moyuta",14,3820,316,3,19,24,15,7,0,2,52,1,0,1,0,6,0,0,0,5,0,0,1,4,3,0,143,18,20,181,0,181,0,316,135,143,181,181,,1,2deeb5e949f08225c8e47aaf53c91a48d4e6c6e53f04daddca86460c78e8512e,26/06/2023 02:14:30,ESCANER
24329,"Jutiapa",22,"Moyuta",14,3821,600,1,16,0,4,3,1,0,38,0,1,2,1,7,2,4,0,3,0,0,1,0,1,0,85,30,20,135,0,135,0,135,465,85,135,135,,1,170aea65553a819480574d7dd62a92d204340c5bab3f08c25f8c71acd6406806,26/06/2023 01:38:12,ESCANER
24330,"Jutiapa",22,"Moyuta",14,3821,600,0,8,1,11,2,0,3,14,0,0,1,2,4,1,4,0,2,0,0,1,3,1,0,48,18,7,83,0,83,--,600,517,58,83,83,Sumas Asentadas sin cuadrar,1,4137d4441c2f5cc23505f67a7f2ab67a07ff844459612659beed5e9025f02407,26/06/2023 03:42:59,ESCANER
24331,"Jutiapa",22,"Moyuta",14,3821,306,0,6,1,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,17,0,3,20,7,27,0,306,279,17,20,27,,1,5d3c92883ddafeb627fea7c1089864f567abab838954c992776f4e5731c524e5,25/06/2023 23:17:39,ESCANER
24332,"Jutiapa",22,"Moyuta",14,3821,305,0,1,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,5,0,14,0,14,0,305,291,9,14,14,,1,e5b7d1e1c9487ffb00fd162810c69da8b58353b26c9fe1f7599600a8c70f1ac1,25/06/2023 22:41:10,ESCANER
24333,"Jutiapa",22,"Pasaco",15,3822,400,1,6,11,2,25,5,45,79,0,0,4,1,6,0,2,0,9,0,0,3,0,7,0,206,48,25,279,0,279,--,400,121,206,279,279,Algún campo sin dato,1,a4155344c519bdbd3ab2a755f88f0712d98526c2082693d7379fcdd78a7d5105,25/06/2023 23:24:58,ESCANER
24334,"Jutiapa",22,"Pasaco",15,3822,400,2,12,10,2,32,2,57,80,1,0,5,1,9,0,1,1,2,0,2,0,0,5,0,224,38,37,299,0,299,--,400,101,224,299,299,Algún campo sin dato,1,9d5ffc97a1b3ef2a9d393b0d65420199de7ab82db3adfce4fc7dbb4087abef68,25/06/2023 23:38:23,ESCANER
24335,"Jutiapa",22,"Pasaco",15,3822,400,1,10,14,4,37,0,61,101,0,2,2,0,11,1,3,1,3,1,1,2,0,1,0,256,31,33,320,0,320,--,400,80,256,320,320,Algún campo sin dato,1,6425fa17792eeb8034a51266805a4872f469983fab87b2c411e5ceae46cda7c4,25/06/2023 23:28:52,ESCANER
24336,"Jutiapa",22,"Pasaco",15,3822,400,1,10,10,6,20,1,53,91,1,0,2,0,3,0,2,1,6,2,0,0,0,8,0,217,26,31,274,0,274,--,400,126,217,274,274,Algún campo sin dato,1,7393b10513fbac5975fc05c91e74428b84b55cf815c19280a03bd29963b7d88a,25/06/2023 23:41:57,ESCANER
24337,"Jutiapa",22,"Pasaco",15,3822,400,3,8,8,4,29,0,57,77,0,1,3,0,7,0,2,0,7,2,1,1,1,5,1,217,34,19,270,0,270,--,400,130,217,270,270,Algún campo sin dato,1,e7741c1285e0d17af92c26b9874612efe8d99550f126b8ac723a21429fb2466e,25/06/2023 23:49:57,ESCANER
24338,"Jutiapa",22,"Pasaco",15,3822,400,3,7,10,3,22,3,56,66,0,1,4,0,7,1,4,0,3,2,1,2,1,4,1,201,38,25,264,0,264,0,400,136,201,264,264,,1,9e10fcffb59513b833271612e8455b3eb2799446fc2a1812fa74195e6c8087b1,25/06/2023 23:10:32,ESCANER
24339,"Jutiapa",22,"Pasaco",15,3822,400,2,5,13,2,20,0,58,83,1,0,4,0,4,1,1,0,4,0,1,0,0,9,0,208,22,22,252,0,252,--,400,148,208,252,252,Algún campo sin dato,1,868c6a8daa7ee6e628fce57732a3ce23bbc3f4264b4be6b6f219861470f44706,25/06/2023 23:15:07,ESCANER
24340,"Jutiapa",22,"Pasaco",15,3822,301,2,6,21,6,16,0,48,55,1,1,0,0,3,1,1,1,6,0,0,0,2,4,0,174,16,10,200,0,200,--,301,101,174,200,200,Algún campo sin dato,1,fe39feeb5ee42cb34bf7bc9a3f5a165903f8ade9089020e8f89c67b300e01f59,25/06/2023 23:33:39,ESCANER
24341,"Jutiapa",22,"Pasaco",15,3822,300,1,6,6,4,16,1,47,62,0,3,2,0,10,0,2,0,2,1,0,1,0,5,0,169,15,17,201,0,201,--,300,99,169,201,201,Algún campo sin dato,1,8566d5577226898266bf3c259af2b41ddcf1758f3a6cdf4a09a06e8031ca8b63,25/06/2023 23:01:06,ESCANER
24342,"Jutiapa",22,"Pasaco",15,3823,400,0,2,12,2,25,2,89,95,0,1,0,0,12,0,3,0,5,0,1,2,1,3,0,255,27,40,322,0,322,--,400,78,255,322,322,Algún campo sin dato,1,37f2fda5a5db823f3eb8d095bc9eea37d2fff340c9bae7be471edf3d32c0d64c,25/06/2023 23:26:09,ESCANER
24343,"Jutiapa",22,"Pasaco",15,3823,400,0,5,13,0,29,6,72,113,0,2,1,0,14,0,3,0,5,0,2,3,0,0,0,268,30,47,345,0,345,--,400,55,268,345,345,Algún campo sin dato,1,8d02bd17406eb6b6052d5825c4a4ff090934047a97d849eb15e08a812a1e1f45,25/06/2023 23:43:36,ESCANER
24344,"Jutiapa",22,"Pasaco",15,3823,400,0,2,4,2,26,1,73,96,0,2,1,0,15,1,1,0,5,1,1,1,0,3,2,237,40,25,302,0,302,--,400,98,237,302,302,Algún campo sin dato,1,47dd020a2d2aed2654a401b92b6f6613b254594dfa8c4a26fc5a5423407474cb,26/06/2023 00:20:22,ESCANER
24345,"Jutiapa",22,"Pasaco",15,3823,400,0,4,14,1,29,1,73,98,2,1,0,0,13,0,1,0,4,0,0,0,0,3,0,244,25,31,300,0,300,--,400,100,244,300,300,Algún campo sin dato,1,b36f33e2efb3b3d2318c473333a6ff2934ad875f249fb5af2fa8a5717af7d8ee,26/06/2023 00:50:12,ESCANER
24346,"Jutiapa",22,"Pasaco",15,3823,201,0,4,12,0,15,1,39,44,0,1,1,0,9,0,0,0,3,0,0,0,0,1,0,130,14,12,156,0,156,--,201,45,130,156,156,Algún campo sin dato,1,2b5bb51ee3a26b5e45487608c8127c6dfd31538e9c90d26b75a35c5c65b542bf,25/06/2023 23:20:14,ESCANER
24347,"Jutiapa",22,"Pasaco",15,3823,200,0,2,3,0,13,1,46,40,2,1,0,0,5,0,2,0,4,0,0,0,0,2,0,121,9,5,135,0,135,--,200,65,121,135,135,Algún campo sin dato,1,16a37586aa6b40ff98475c9e172f3bd487699de7baa255d90199dcd59f8dcb29,25/06/2023 23:30:35,ESCANER
24348,"Jutiapa",22,"Pasaco",15,3824,400,0,1,6,5,13,4,74,87,3,0,3,0,10,1,2,0,3,0,0,5,0,3,5,225,41,33,299,0,299,--,400,101,225,299,299,Algún campo sin dato,1,c3f3a73f73377b6662dcc6ec960dec9b25f6e8f14126b56781962e34e9d2ea40,25/06/2023 23:47:50,ESCANER
24349,"Jutiapa",22,"Pasaco",15,3824,400,3,5,16,1,15,2,81,86,0,1,1,0,11,0,3,1,8,0,1,1,1,4,0,241,32,47,320,0,320,--,399,79,241,320,320,Algún campo sin dato,1,e2cf19c015bbd2a0a6108772bd544cc9cb180472dbefcf40574bb1fd2e5ecbf0,25/06/2023 23:54:04,ESCANER
24350,"Jutiapa",22,"Pasaco",15,3824,400,0,5,10,3,19,1,62,83,2,0,1,1,7,0,2,1,6,0,0,2,1,5,0,211,48,29,288,0,288,--,400,109,211,288,288,Algún campo sin dato,1,74ca77212910e6e4eb0e2f5b2d81275359825ba8ba6c05e3213a905001e6b116,25/06/2023 23:24:57,ESCANER
24351,"Jutiapa",22,"Pasaco",15,3824,400,1,1,8,3,17,1,70,74,0,3,1,0,11,0,0,0,6,1,1,2,3,3,0,206,45,34,285,0,285,--,400,115,206,285,285,Algún campo sin dato,1,2309d40a43356edffddc23e133bafcbaa68bf159b1cc70e8e978a50b9c3558c3,26/06/2023 00:03:00,ESCANER
24352,"Jutiapa",22,"Pasaco",15,3825,400,0,2,16,2,27,1,64,70,0,3,1,0,4,0,3,0,5,0,0,3,1,2,0,204,25,45,274,0,274,--,400,126,204,274,274,Algún campo sin dato,1,40f10aef1ee582567ee3ce90b6156760e94c5afe685e0dc970b73f4c8b95ad54,25/06/2023 22:46:57,ESCANER
24353,"Jutiapa",22,"Pasaco",15,3825,400,0,4,7,0,17,0,67,87,0,1,2,0,7,1,3,1,0,0,0,0,0,2,0,199,37,25,261,0,261,--,401,139,199,261,261,Algún campo sin dato,1,75d8a8e25be6eacc64b8ff698294ad43c7f6c0cfd7680357167882901808c4fc,25/06/2023 23:34:49,ESCANER
24354,"Jutiapa",22,"Pasaco",15,3825,395,0,5,20,1,16,0,81,78,0,1,1,1,8,2,0,1,4,0,0,3,0,1,0,223,23,19,265,5,270,--,395,124,223,265,270,Algún campo sin dato,1,b5076ba25bc752234d50fe46b0c9a61972382061e1f1649e65ef67fb1c8f8a45,26/06/2023 00:10:27,ESCANER
24355,"Jutiapa",22,"Pasaco",15,3825,395,1,2,11,2,18,2,86,58,1,1,0,0,5,1,1,0,2,0,0,1,1,1,0,194,32,21,247,0,247,--,392,145,194,247,247,Algún campo sin dato,1,09209b85b4a364a6e27f13df39a2f715f4951aa8cd21ac597cfc135cd227b432,25/06/2023 23:18:41,ESCANER
24356,"Jutiapa",22,"Pasaco",15,3826,474,0,2,3,1,11,2,13,16,1,0,0,0,3,0,1,2,2,0,0,0,0,2,1,60,20,7,87,0,87,0,470,383,60,87,87,,1,1562129c7f848557e01ffa81a31fef6837451d9a53d13c9ddac01c1dace897c0,25/06/2023 22:51:21,ESCANER
24357,"Jutiapa",22,"San José Acatempa",16,3827,400,1,15,2,1,129,0,2,47,0,0,3,0,41,0,2,0,4,0,0,0,2,2,0,251,34,20,305,2,307,--,400,93,251,305,307,Algún campo sin dato,1,f0566361ad7cdef546080b499bb38f28ee93615d381d1503de80d00638edcbe3,26/06/2023 04:14:26,ESCANER
24358,"Jutiapa",22,"San José Acatempa",16,3827,400,0,18,1,3,129,2,2,51,2,0,0,0,49,0,2,0,0,0,0,2,1,2,0,264,42,30,336,1,337,1,400,63,264,336,337,,1,b0e9d79d2bef60e2700bb792537162d98e635b14da07fa8ad08d71ae7898f671,26/06/2023 01:23:53,ESCANER
24359,"Jutiapa",22,"San José Acatempa",16,3827,400,0,22,0,2,139,1,0,55,0,0,0,0,36,0,0,0,0,0,0,0,1,2,0,258,47,33,338,0,338,--,400,62,258,338,338,Algún campo sin dato,1,3f7855de568f9c872e05555c1a2581e95e5964354e391373b9dac4593ddc71bc,26/06/2023 00:20:40,ESCANER
24360,"Jutiapa",22,"San José Acatempa",16,3827,400,0,12,2,3,140,0,0,20,0,0,0,0,56,0,3,2,2,1,1,2,0,1,0,247,24,44,315,0,315,--,407,92,245,313,313,Sumas Asentadas sin cuadrar,1,0db357cd7459baabb17c4c062df0feb0c1701ce9fbbd85d7403254d92af35b85,26/06/2023 01:03:51,ESCANER
24361,"Jutiapa",22,"San José Acatempa",16,3827,400,1,19,1,3,117,0,3,8,0,0,1,0,60,2,0,0,8,0,0,0,1,1,1,226,38,49,313,0,313,--,400,87,226,313,313,Algún campo sin dato,1,4372b9028fe888af1dde182a16fbfb577d778a904772a7232a4c10f828e449dd,26/06/2023 03:24:21,ESCANER
24362,"Jutiapa",22,"San José Acatempa",16,3827,400,--,16,--,3,144,1,2,15,--,--,2,--,34,1,--,--,3,--,2,1,1,1,--,226,39,36,301,0,301,--,400,99,226,301,301,Algún campo sin dato,1,e88f8085afa087eff6b63fa13cb795b6bf61b88fd2de3a7097790fc46de3599b,26/06/2023 02:37:25,ESCANER
24363,"Jutiapa",22,"San José Acatempa",16,3827,400,0,0,1,10,82,3,1,6,0,1,1,1,59,0,1,0,8,0,8,0,0,3,0,187,71,37,295,0,295,--,396,101,185,293,293,Sumas Asentadas sin cuadrar,1,522779a620ba3cbd2a1e798512a9212590b576028116a17b5cbcb70a31822e38,26/06/2023 05:53:10,ESCANER
24364,"Jutiapa",22,"San José Acatempa",16,3827,400,0,21,0,6,121,1,1,49,0,2,2,0,35,1,0,0,1,1,0,0,1,0,0,242,28,17,287,0,287,--,400,113,242,287,287,Algún campo sin dato,1,649c76bb7513002b814e5ffe5c4efde10f91525405507f6a058a260481476bdf,25/06/2023 23:56:29,ESCANER
24365,"Jutiapa",22,"San José Acatempa",16,3827,400,1,19,0,0,99,2,2,65,0,1,2,0,40,1,3,0,4,0,0,0,3,3,0,245,22,24,291,0,291,--,400,109,245,291,291,Algún campo sin dato,1,b4fb82a715d939f79fa941ef3f9b0ec7466f308ce61eedff880e4c482d34d872,26/06/2023 01:46:43,ESCANER
24366,"Jutiapa",22,"San José Acatempa",16,3827,400,1,32,0,5,135,2,0,28,0,0,0,0,47,0,2,0,3,0,0,0,1,5,1,262,22,11,295,0,295,--,400,105,262,295,295,Algún campo sin dato,1,4f7a84c9d8a254befe468c8d9c7342c912ed38c822839149e2ee4a4fafac2caf,26/06/2023 01:05:29,ESCANER
24367,"Jutiapa",22,"San José Acatempa",16,3828,400,0,14,2,0,145,1,4,45,0,1,0,1,47,0,1,0,3,0,2,0,6,0,0,272,17,12,301,0,301,--,400,99,272,301,301,Algún campo sin dato,1,1e8839a595a23f2ab3e24b81b52f4c4c3a798b41e337eea0aa32cb2ffc474ee3,26/06/2023 02:17:34,ESCANER
24368,"Jutiapa",22,"San José Acatempa",16,3828,299,0,11,0,2,84,0,1,41,0,0,0,0,40,1,1,0,1,0,0,0,1,2,0,185,11,9,205,0,205,--,299,94,185,205,205,Algún campo sin dato,1,c327169a29fd9569b1f4187aadbec810b11576446ef0bc8d4a1010ffdfee20ac,26/06/2023 01:44:52,ESCANER
24369,"Jutiapa",22,"San José Acatempa",16,3828,298,0,16,0,0,78,1,1,25,0,0,1,0,42,0,0,0,4,0,0,0,1,0,0,169,13,10,192,0,192,--,298,106,169,192,192,Algún campo sin dato,1,02555984baee8368f852e230a10ad6d272c983fdefd942442dc559400ce15510,26/06/2023 00:44:49,ESCANER
24370,"Jutiapa",22,"San José Acatempa",16,3829,400,0,35,3,6,118,0,0,30,0,1,0,0,39,0,0,3,4,0,0,0,2,1,0,242,39,28,309,0,309,2,400,89,242,309,309,,1,adf38fa12d4f4e15df13c4d349ec752f13dd5f0e14351e40fc6d8ff3d57d5878,26/06/2023 02:03:35,ESCANER
24371,"Jutiapa",22,"San José Acatempa",16,3829,400,0,43,0,7,132,3,0,35,0,0,0,0,38,0,1,0,2,0,1,2,1,2,1,268,34,26,328,--,328,--,399,71,268,328,328,Algún campo sin dato,1,a9335c16776a6e3bcf139865bd670120e36c4e27fc7a3a0c077aa0d9e5e6d8ce,26/06/2023 00:32:00,ESCANER
24372,"Jutiapa",22,"San José Acatempa",16,3829,400,0,54,1,7,118,3,0,41,0,0,0,1,39,0,1,0,8,0,1,1,0,0,0,275,32,31,338,0,338,--,389,51,275,338,338,Algún campo sin dato,1,a4b10e1a84408d1af866261226a716a3d03776e225a868de95553a1bde85101d,26/06/2023 05:06:09,ESCANER
24373,"Jutiapa",22,"San José Acatempa",16,3829,400,0,26,0,4,163,0,1,18,2,0,0,0,50,0,1,0,3,0,0,0,0,0,0,270,26,30,326,--,326,--,400,71,268,324,324,Sumas Asentadas sin cuadrar,1,d48c7091142cfa434174f52729ba3dddfa0f7c2ab9764ae04a9226991d0cd27a,26/06/2023 05:58:37,ESCANER
24374,"Jutiapa",22,"San José Acatempa",16,3829,400,0,45,1,2,150,2,0,11,1,1,1,0,27,1,0,0,2,1,1,0,2,2,0,250,68,2,320,0,320,--,400,80,250,320,320,Algún campo sin dato,1,113b4357ca4229060cc2bf4d8dfb3943f32563971bb3e2f657a23a71a4d4ec87,26/06/2023 07:06:32,ESCANER
24375,"Jutiapa",22,"San José Acatempa",16,3829,400,0,32,1,6,166,3,4,20,0,3,3,0,20,0,0,0,3,0,0,0,2,1,0,264,19,32,315,0,315,--,400,85,264,315,315,Algún campo sin dato,1,76ce2c4a87d3a76a14ece3514c9e0f7facfd4f6778a69445c0ee086e900238c1,26/06/2023 01:55:06,ESCANER
24376,"Jutiapa",22,"San José Acatempa",16,3829,400,0,34,1,8,134,2,0,34,0,1,3,0,33,0,1,0,4,0,0,1,1,1,0,258,20,15,293,0,293,--,400,106,258,293,293,Algún campo sin dato,1,7f4977821d270e7cf0a2b4d161e3d57976bf37345f1ea3e3600473c057d1ad6f,26/06/2023 05:19:41,ESCANER
24377,"Jutiapa",22,"San José Acatempa",16,3829,400,0,47,0,3,124,2,0,20,1,2,0,0,32,0,0,0,3,0,0,0,1,2,0,237,24,14,275,0,275,--,399,124,237,275,275,Algún campo sin dato,1,688f3a09fb6434e378887ff23ec9c09c6d097d8d1d6377ff7ed447916191259b,26/06/2023 03:13:51,ESCANER
24378,"Jutiapa",22,"San José Acatempa",16,3829,400,0,36,2,4,152,0,2,32,0,0,0,0,38,0,1,0,1,0,1,0,3,2,0,274,19,15,308,0,308,--,400,92,274,308,308,Algún campo sin dato,1,59ef858bfb67f770158c277322643b7483ba88bcfa2615be3c9be9a00b73a3ef,26/06/2023 02:33:57,ESCANER
24379,"Jutiapa",22,"San José Acatempa",16,3829,400,1,70,1,1,123,2,1,33,0,0,0,0,43,1,1,0,3,0,0,0,4,5,0,289,12,7,308,0,308,--,400,92,289,308,308,Algún campo sin dato,1,8c432c55f8ad567cd10637a6bc282770a73bb6404ccfc5c3de50bd8ecd532d75,26/06/2023 05:24:16,ESCANER
24380,"Jutiapa",22,"San José Acatempa",16,3829,268,1,25,0,2,69,1,1,10,0,0,4,0,16,0,0,0,5,0,0,0,1,6,0,141,9,9,159,0,159,--,268,109,141,159,159,Algún campo sin dato,1,ddebb9cd5d01fa0293af1ed8dad93e879a9f8e00cfdbeeb5e75c3d9a91365a85,26/06/2023 01:14:24,ESCANER
24381,"Jutiapa",22,"San José Acatempa",16,3829,268,0,29,1,1,69,0,0,11,0,0,0,0,17,0,1,0,3,1,0,1,0,1,0,135,11,6,152,0,152,--,265,113,135,152,152,Algún campo sin dato,1,3539945b527b9f80df95adc3099cc21c2516709e219206509ffbc94708aba8d4,26/06/2023 01:37:49,ESCANER
24382,"Jutiapa",22,"San José Acatempa",16,3830,251,0,5,0,2,9,0,1,7,0,0,1,0,8,0,0,0,0,0,0,0,1,1,0,35,1,2,38,1,39,--,248,209,35,38,39,Algún campo sin dato,1,de45626908314aa127584a1042556ae59e3022134128312e95a9bc60ff86b044,25/06/2023 21:14:43,ESCANER
