TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
877,877,100.0000,875,99.7719,2,324499,174813,53.8716

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,VIVA,PHG,TODOS,VALOR UNIONISTA,CABAL,UNE,URNG-MAIZ WINAQ,VAMOS,PIN,ELEFANTE,PPN,MLP,AZUL,BIEN,VICTORIA,UR,P A N,PODEMOS,MI FAMILIA,CAMBIO,FCN-NACION,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
21094,"Petén",17,"Poptún",12,3281,400,34,0,4,24,9,40,1,10,0,1,1,3,0,10,0,0,0,0,0,12,0,6,155,33,14,202,0,202,--,400,198,155,202,202,Algún campo sin dato,1,7e4f4b38e941fafc935d70a38ae96945f6bc331ece2b666db29a16c4f157d441,26/06/2023 00:07:00,ESCANER
21095,"Petén",17,"Poptún",12,3281,400,23,2,7,14,18,26,3,17,0,2,0,1,2,11,0,0,0,2,0,29,0,17,174,24,13,211,0,211,--,400,189,174,211,211,Algún campo sin dato,1,f6639cea6459abb400bc3cc70d79db1f24a49de813f0b600197b2c858ea59e4a,25/06/2023 22:48:36,ESCANER
21096,"Petén",17,"Poptún",12,3281,400,19,0,4,12,10,42,4,9,2,1,3,10,0,8,1,0,0,0,0,19,0,13,157,22,7,186,215,401,--,401,215,157,186,401,Algún campo sin dato,1,ddb0482baab4b0a000509163d4d1766d124bf4b82d4824e77415a720d3589173,26/06/2023 01:02:01,ESCANER
21097,"Petén",17,"Poptún",12,3281,400,24,2,1,21,16,26,2,13,1,0,0,0,0,15,0,0,0,1,1,16,0,19,158,28,5,191,0,191,--,400,209,158,191,191,Algún campo sin dato,1,e49fd4a51ba13c80e3df9ff04b460e162834631df5d9df437d9f1ad0784f3e97,25/06/2023 23:36:16,ESCANER
21098,"Petén",17,"Poptún",12,3281,400,31,1,3,12,19,34,4,16,0,1,4,2,0,15,0,0,1,1,1,14,0,15,174,26,8,208,0,208,--,400,192,174,208,208,Algún campo sin dato,1,dffaee95c8d1ba796a46fc737ae0d9c5fee0f1f36ff09afb180c5ec62efa7c70,26/06/2023 00:13:09,ESCANER
21099,"Petén",17,"Poptún",12,3281,279,17,0,1,11,12,40,3,15,0,0,1,2,0,6,0,0,0,0,1,10,0,6,125,15,6,146,0,146,--,278,132,125,146,146,Algún campo sin dato,1,ebc0b67c47b1f238f0f136108886ea08f17297c375da724f97f01d22183eca53,25/06/2023 23:20:03,ESCANER
21100,"Petén",17,"Poptún",12,3281,279,16,1,1,7,8,18,2,5,0,0,1,2,1,3,0,0,1,0,1,9,0,5,81,25,8,114,0,114,--,279,165,81,114,114,Algún campo sin dato,1,1bc0d75f828a45aac48d790a64570c85b207a85cba4c74d89bc9bc1ec6984cfc,26/06/2023 01:34:53,ESCANER
21101,"Petén",17,"Poptún",12,3282,380,14,1,0,11,11,69,2,11,0,0,6,8,2,5,0,0,1,0,1,8,0,1,151,36,22,209,0,209,--,380,171,151,209,209,Algún campo sin dato,1,902752a7f2fc89502361a257802e9399c7c2edf07dadf32851f5ec3b02e573f0,26/06/2023 03:28:03,ESCANER
21102,"Petén",17,"Poptún",12,3282,380,25,0,1,12,7,62,0,11,0,1,6,9,1,3,0,0,1,1,0,2,0,2,144,41,23,208,0,208,--,380,172,144,208,208,Algún campo sin dato,1,588e7a4073135f0abb06e8bd085929cf8a5935fc9fcb0497303b540290e82ff9,26/06/2023 03:49:45,ESCANER
21103,"Petén",17,"Poptún",12,3282,380,16,0,0,0,0,81,0,6,0,0,2,0,3,0,1,0,1,0,0,3,0,2,132,57,31,220,0,220,--,379,159,115,203,203,Sumas Asentadas sin cuadrar,1,2be66194d81569820b835610ae139ef2a4c25e493170e4b6d1f85b10e2cda7ba,26/06/2023 04:19:04,ESCANER
21104,"Petén",17,"Poptún",12,3282,380,25,1,1,13,13,81,2,10,0,0,4,5,3,3,0,1,0,0,0,2,0,2,166,46,29,241,0,241,--,380,139,166,241,241,Algún campo sin dato,1,01e34b106264f59d1e53b9e01096c6eb2f08fb973f1075d614f07c84144a5e09,26/06/2023 04:14:55,ESCANER
21105,"Petén",17,"Poptún",12,3282,380,25,1,0,15,11,55,3,7,0,0,5,21,0,3,0,0,0,0,0,2,0,2,150,40,34,224,0,224,--,380,156,150,224,224,Algún campo sin dato,1,70920f0d67a93bf6a61542cdbc50eab33bd79b254c99aed95611dc3a26a9d435,26/06/2023 03:42:53,ESCANER
21106,"Petén",17,"Poptún",12,3282,380,20,0,0,9,7,55,1,11,0,0,10,5,0,4,1,0,1,0,0,2,0,4,130,29,13,172,0,172,--,380,208,130,172,172,Algún campo sin dato,1,a5f7ba5800b31601f7258f3f723475bc6d47fe00d36709f7c7e7234f16072258,26/06/2023 04:22:08,ESCANER
21107,"Petén",17,"Poptún",12,3282,380,11,1,1,13,8,46,4,6,0,0,12,6,0,2,1,0,0,2,0,2,1,1,117,27,24,168,0,168,--,380,212,117,168,168,Algún campo sin dato,1,a9f0396a2cca18e19caf08e2a75168341afa2cd75227943e09cfe958e41d2d4e,26/06/2023 03:20:05,ESCANER
21108,"Petén",17,"Poptún",12,3282,380,24,0,4,9,10,60,1,7,0,0,16,5,1,3,2,0,0,0,0,4,0,4,150,30,21,201,0,201,--,380,179,150,201,201,Algún campo sin dato,1,118fb914a63ebf6d27bfd13f4c48c39865d8f78dbbb040c81e6cfd5aa9fb2aee,26/06/2023 03:56:10,ESCANER
21109,"Petén",17,"Poptún",12,3282,380,15,2,0,7,7,51,2,6,0,0,8,14,1,0,0,0,0,2,0,4,0,5,124,35,24,183,0,183,--,380,197,124,183,183,Algún campo sin dato,1,91528cdddc1d27abe728978addd23b3ae900daaff8a6b98a969c618a1d175818,26/06/2023 04:10:06,ESCANER
21110,"Petén",17,"Poptún",12,3282,380,21,0,0,10,8,53,0,7,0,0,7,4,4,4,0,0,1,0,0,5,1,3,128,33,26,187,0,187,--,380,193,128,187,187,Algún campo sin dato,1,cf5644946bc26de260d762738452896d2ff98e896015731e0d3edb57dcf9b39a,26/06/2023 03:23:56,ESCANER
21111,"Petén",17,"Poptún",12,3282,380,11,0,0,7,9,53,1,2,0,0,6,10,0,2,0,1,0,0,1,1,0,2,106,29,19,154,0,154,--,380,226,106,154,154,Algún campo sin dato,1,6f12ebb56d195e18d9d535b47c8ac4f259a9043617f281d87fa8d8535d19aa28,26/06/2023 03:19:06,ESCANER
21112,"Petén",17,"Poptún",12,3282,380,13,0,1,10,9,39,2,11,1,3,6,7,1,4,0,0,1,0,1,4,1,13,127,31,12,170,0,170,--,380,210,127,170,170,Algún campo sin dato,1,5f45b9909208d5de4148c51257cb1ab9b785ecdf7974edb5ae0039b86eb5a361,26/06/2023 03:41:39,ESCANER
21113,"Petén",17,"Poptún",12,3282,380,22,0,0,8,5,59,2,10,0,0,13,17,0,4,1,0,1,0,0,7,0,7,156,24,9,189,0,189,--,380,191,156,189,189,Algún campo sin dato,1,e5bcbf44b5e8f9f3eb407115bc63f48362590f278ffa3882a17cbd011a2d36f1,26/06/2023 03:13:35,ESCANER
21114,"Petén",17,"Poptún",12,3282,380,14,0,1,9,10,57,1,7,0,0,15,5,0,2,0,0,0,1,1,9,0,4,136,15,13,164,0,164,--,380,216,136,164,164,Algún campo sin dato,1,888c4bc6210e89cc15c52898beb29482fd2e0dffc999e1e0c1e23c5bcc07cbdb,26/06/2023 03:58:38,ESCANER
21115,"Petén",17,"Poptún",12,3282,277,7,0,1,7,6,57,0,1,0,0,5,6,0,0,0,0,0,0,0,4,0,2,96,8,9,113,0,113,--,277,164,96,113,113,Algún campo sin dato,1,1104484cc3d05fb1b7da19acf2472bf7da0aba0d372ca46e2afda85a68e5fc07,26/06/2023 03:33:10,ESCANER
21116,"Petén",17,"Poptún",12,3282,277,5,0,0,4,3,30,0,5,1,1,7,5,1,0,1,0,0,0,1,4,0,1,69,16,12,97,0,97,--,274,177,69,97,97,Algún campo sin dato,1,61ee00badc6326ffe1a1fa55a71d0b77ddd348715f60b9293881d7c55e22e922,26/06/2023 03:50:37,ESCANER
21117,"Petén",17,"Poptún",12,3283,380,5,1,2,20,16,98,7,11,0,0,2,3,1,0,2,0,0,1,0,3,0,2,174,24,24,222,0,222,--,380,158,174,222,222,Algún campo sin dato,1,9695954c656e9cbc409f8b0ff8264cbd522e5a943175c8c97e28baad8d8f1e05,26/06/2023 02:37:43,ESCANER
21118,"Petén",17,"Poptún",12,3283,380,4,0,1,15,22,101,6,8,0,0,3,0,2,5,1,0,0,0,0,0,0,1,169,21,19,209,0,209,--,380,171,169,209,209,Algún campo sin dato,1,d18d5d85d817115f91971e78cb3c90f8bf51cb6cb5a557392f8af9bc0d99ffa7,26/06/2023 01:39:28,ESCANER
21119,"Petén",17,"Poptún",12,3283,380,5,0,1,19,20,91,2,19,0,0,0,0,0,1,1,0,0,0,1,1,0,1,162,33,22,217,0,217,--,380,163,162,217,217,Algún campo sin dato,1,0de4fd8c00d27d1a44bf328d3039f2e54af969528761297aa1225d7d719f6461,26/06/2023 02:43:50,ESCANER
21120,"Petén",17,"Poptún",12,3283,270,9,0,0,8,26,60,3,4,0,0,1,0,0,1,0,1,0,0,1,2,0,5,121,10,14,145,0,145,--,270,125,121,145,145,Algún campo sin dato,1,1dbd7832ee38f38b7174bcf92dba9924fd34cdf2860b0d416931b276bd8e01b6,26/06/2023 02:50:48,ESCANER
21121,"Petén",17,"Poptún",12,3283,269,3,0,0,11,10,64,0,5,0,0,2,0,1,0,0,0,0,0,0,2,0,0,98,19,10,127,0,127,--,269,142,98,127,127,Algún campo sin dato,1,06a398d048799a3e3eedb377e78879d099e74c0d4e352f528ad0f7b5a8afff13,26/06/2023 03:09:10,ESCANER
21122,"Petén",17,"Poptún",12,3284,380,11,0,0,11,9,95,5,6,1,1,0,1,1,7,2,1,0,0,0,9,0,0,160,20,16,196,0,196,--,380,184,160,196,196,Algún campo sin dato,1,4f3908549672f931623c6d37b77471e11743ea617fad6c0a6309e4a80fc8496b,26/06/2023 03:41:41,ESCANER
21123,"Petén",17,"Poptún",12,3284,380,9,0,2,8,3,147,4,7,0,0,2,1,0,9,1,0,0,0,1,8,0,1,203,23,13,239,0,239,--,380,141,203,239,239,Algún campo sin dato,1,a7166d95902138ec82bf4916265492d123cffb5bead379681c612060ab7e9ea5,26/06/2023 04:01:30,ESCANER
21124,"Petén",17,"Poptún",12,3284,380,4,0,0,15,6,101,6,5,0,1,0,1,1,5,0,0,0,0,0,12,0,1,158,17,13,188,0,188,--,377,188,158,188,188,Algún campo sin dato,1,99dd4b53a105682e9fd1ed7d5dc3336f23911330406bb609f7401359ce26cf39,26/06/2023 04:19:35,ESCANER
21125,"Petén",17,"Poptún",12,3284,359,6,0,1,12,6,80,4,8,0,0,0,1,0,5,2,0,0,0,0,3,0,1,129,18,19,166,0,166,--,359,193,129,166,166,Algún campo sin dato,1,71442c5c88b3c6e315f27b970cb7830d70a80a570f3dadf932020fe1209da43d,26/06/2023 04:33:35,ESCANER
21126,"Petén",17,"Poptún",12,3284,359,7,0,0,8,8,101,2,6,0,0,1,1,0,3,1,0,0,0,0,4,0,1,143,8,13,164,0,164,--,359,195,143,164,164,Algún campo sin dato,1,662b288b37f0062dc341c2c3625b345f90532bb17edc36ea58a7227c9eddfcd3,26/06/2023 04:42:07,ESCANER
21127,"Petén",17,"Poptún",12,3285,380,25,0,5,9,9,106,5,7,2,0,0,4,1,1,0,1,0,1,1,8,0,1,186,19,32,237,0,237,--,380,143,186,237,237,Algún campo sin dato,1,5a29a9494abf00e9e5602022d281130a6e6db7b5ccd1b1be44846c98632aa0e7,26/06/2023 03:40:41,ESCANER
21128,"Petén",17,"Poptún",12,3285,380,27,1,0,11,17,101,3,9,1,0,1,0,1,4,1,0,2,0,0,7,0,0,186,24,16,226,0,226,--,380,154,186,226,226,Algún campo sin dato,1,bb67787b2e7363c6c43331285f8a5fc56f80707a0c461090fca07f79c4123fc9,26/06/2023 03:44:22,ESCANER
21129,"Petén",17,"Poptún",12,3285,380,13,2,2,13,5,108,1,10,0,1,2,3,1,3,1,0,1,1,0,10,1,1,179,28,25,232,0,232,--,380,148,179,232,232,Algún campo sin dato,1,bc4c7e39b2f0da7b1dff0a8a9920e01503caa02862c4d9ad486f15ac12fc9acc,26/06/2023 03:54:31,ESCANER
21130,"Petén",17,"Poptún",12,3285,380,18,0,2,9,3,109,2,3,0,0,2,1,0,2,1,1,0,0,0,5,1,0,159,35,17,211,0,211,--,380,169,159,211,211,Algún campo sin dato,1,cb5263ea6ff8a314971d06c5187166dd0dbeddebfe307d5fa66366a2b7821962,26/06/2023 03:57:13,ESCANER
21131,"Petén",17,"Poptún",12,3285,380,13,0,0,7,8,81,0,5,0,0,0,0,1,3,1,0,0,0,0,4,0,1,124,14,22,160,0,160,--,380,220,124,160,160,Algún campo sin dato,1,4c9afa7d914c81dea0bc2af2f43b27f7a669034e362db553aa59bfb111c69f1f,26/06/2023 04:03:37,ESCANER
21132,"Petén",17,"Poptún",12,3285,319,13,0,2,17,4,62,2,5,1,0,0,0,1,1,0,0,0,0,0,3,0,2,113,17,10,140,1,141,--,319,178,113,140,141,Algún campo sin dato,1,77756b974e2dcfcc7d66362fd06d33a867f1bc0989b6df2c4fa5ffeec5434deb,26/06/2023 04:09:32,ESCANER
21133,"Petén",17,"Poptún",12,3285,319,6,0,2,11,3,78,3,3,1,0,0,2,0,1,0,1,0,1,0,4,0,2,118,13,15,146,0,146,--,319,173,118,146,146,Algún campo sin dato,1,3e31640c76df5acb5ab70377c111b6d6672c22322613c63be5f60bb8fc77ec39,26/06/2023 04:15:39,ESCANER
21134,"Petén",17,"Poptún",12,3286,380,3,1,1,30,29,82,4,3,0,1,2,0,2,3,0,0,0,0,0,3,0,0,164,8,38,210,0,210,--,380,170,164,210,210,Algún campo sin dato,1,b6645571762b7491435677be2ce887ec96ba60cceff131ba58522ff9e730f1b3,26/06/2023 03:57:32,ESCANER
21135,"Petén",17,"Poptún",12,3287,380,6,0,0,36,8,105,2,4,0,1,0,1,3,4,0,0,1,0,1,3,0,3,178,20,27,225,0,225,--,376,151,178,225,225,Algún campo sin dato,1,5cd3ca7b946cffa47d372c8742b20e928152ac6f28149f619d7a40bfc20ce08a,26/06/2023 03:47:36,ESCANER
21136,"Petén",17,"Poptún",12,3287,304,4,0,0,22,14,53,2,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,105,12,12,129,0,129,--,--,--,105,129,129,Algún campo sin dato,1,53feed2db40879e62c514f508781c37ed1d48d6ffd74bec2376b130388fc0c8a,26/06/2023 05:47:54,ESCANER
21137,"Petén",17,"Poptún",12,3287,303,4,--,--,19,14,67,--,2,1,--,1,--,--,2,--,--,--,1,1,2,--,--,114,18,18,150,0,150,--,303,153,114,150,150,Algún campo sin dato,1,60dbd7a1fea3f892145049eb7dbbf5b589793dc30f849230ff51fe2da79598b2,26/06/2023 04:11:07,ESCANER
21138,"Petén",17,"Poptún",12,3288,600,18,3,8,7,14,37,5,9,0,2,2,2,1,3,1,0,1,0,1,7,0,4,125,31,18,174,0,174,--,600,426,125,174,174,Algún campo sin dato,1,45d0df3fc88e7bef45253d9fdb9814dc0e1de4f2eb59a5c12edbdbfdcddcc197,26/06/2023 00:08:19,ESCANER
21139,"Petén",17,"Poptún",12,3288,503,20,2,8,8,13,28,3,10,1,1,2,2,2,3,2,2,2,0,0,10,0,8,127,40,10,177,0,177,--,503,326,127,177,177,Algún campo sin dato,1,50b46967745a93a71c8ffd6fb9eaee7ebfe02fbf9c002587791011f8edd043d7,26/06/2023 02:25:42,ESCANER
21140,"Petén",17,"Poptún",12,3288,502,5,1,2,4,4,9,0,8,0,1,0,1,0,2,1,1,0,0,0,4,0,2,45,10,13,68,0,68,--,502,434,45,68,68,Algún campo sin dato,1,55aa808ac632b9061978f5ec81b1ca89f6aac49d7abb3326418b8e2075bbbba0,25/06/2023 23:11:26,ESCANER
21141,"Petén",17,"Las Cruces",13,3289,400,12,3,46,4,2,65,3,26,0,0,3,3,1,4,0,0,0,0,2,4,0,1,179,46,40,265,0,265,--,--,--,179,265,265,Algún campo sin dato,1,0da185aaa78af6f5d3e39da5c0155e92a5d5734e20cdb6d0eb63c57c83b657ee,26/06/2023 03:03:29,ESCANER
21142,"Petén",17,"Las Cruces",13,3289,400,15,2,62,7,1,61,1,24,1,0,4,5,0,4,1,1,1,0,1,2,1,5,199,37,38,274,0,274,--,400,126,199,274,274,Algún campo sin dato,1,b4de201beb47895b58af940f1dc78579410737c31a2ff00005689d06864a44c7,25/06/2023 23:04:27,ESCANER
21143,"Petén",17,"Las Cruces",13,3289,400,21,3,57,5,1,69,1,15,0,0,4,3,1,3,3,0,1,0,1,3,0,5,196,53,37,286,0,286,--,400,114,196,286,286,Algún campo sin dato,1,0d7d12ab98ab154357956bc351cdfd924b1d60efacf2b82156ee54d01af1e655,25/06/2023 23:34:16,ESCANER
21144,"Petén",17,"Las Cruces",13,3289,400,25,3,57,8,0,47,0,19,0,0,1,4,1,3,1,1,0,0,0,5,0,5,180,33,25,238,0,238,--,400,162,180,238,238,Algún campo sin dato,1,dd2c45e6e9577d8bcdb4c0484b68718102546efc2ac62d23e5fcc9e28fde66e2,26/06/2023 00:34:54,ESCANER
21145,"Petén",17,"Las Cruces",13,3289,400,5,1,36,4,5,53,2,28,0,0,4,3,0,2,0,0,1,0,0,7,0,5,156,44,43,243,0,243,--,400,157,156,243,243,Algún campo sin dato,1,1e10c702b7ce3d544523ae821980e361cbd86fbafcf00f6a8fec51e2e8c6359c,26/06/2023 00:44:05,ESCANER
21146,"Petén",17,"Las Cruces",13,3289,400,16,0,47,2,2,58,1,25,0,0,1,1,5,6,1,0,0,0,0,6,0,8,179,35,50,264,0,264,--,400,136,179,264,264,Algún campo sin dato,1,873392d470cee978e1688185cf49db076c35963c16a9c4bfc22889142ba2caf3,26/06/2023 01:45:35,ESCANER
21147,"Petén",17,"Las Cruces",13,3289,400,10,1,43,7,5,69,2,27,2,0,2,4,0,0,1,0,0,1,1,5,0,5,185,35,35,255,0,255,--,400,145,185,255,255,Algún campo sin dato,1,b0992bd5c411c6fa43b70a81f0d171c79c0e3f8989cbcdaf7ee612d72b640df1,26/06/2023 02:57:13,ESCANER
21148,"Petén",17,"Las Cruces",13,3289,400,8,2,43,3,4,61,0,19,1,0,2,3,2,0,0,1,0,1,0,3,0,2,155,36,48,239,0,239,--,400,161,155,239,239,Algún campo sin dato,1,51d7e29565a672e711a0c3227bb6024e2750f9ceba2b84ce839b4cfb0d878241,26/06/2023 00:26:59,ESCANER
21149,"Petén",17,"Las Cruces",13,3289,400,16,0,38,4,1,78,3,19,0,1,5,5,4,0,2,0,1,0,0,1,0,1,179,41,34,254,0,254,--,400,143,179,254,254,Algún campo sin dato,1,d01c3dd6ad681426a95458e283d265b5828d32c7c507c006c9b75d0d61ee01d9,26/06/2023 01:52:30,ESCANER
21150,"Petén",17,"Las Cruces",13,3289,400,10,5,42,4,1,61,3,21,0,1,1,4,2,4,0,0,0,1,0,3,0,13,176,31,22,229,0,229,--,400,171,176,229,229,Algún campo sin dato,1,02ea50bb471c0ad7dfd078acb574d133846241c1c19876821aced951759c2927,25/06/2023 23:44:47,ESCANER
21151,"Petén",17,"Las Cruces",13,3289,400,11,0,37,2,2,68,2,20,0,0,5,2,0,3,0,0,0,1,0,5,0,9,167,38,12,217,0,217,--,400,183,167,217,217,Algún campo sin dato,1,03b051d8d73fd5a4be50122bff71ac3e680eb22c7b1ca86d4280fc07d4eb5d21,26/06/2023 00:51:17,ESCANER
21152,"Petén",17,"Las Cruces",13,3289,400,19,2,38,3,1,71,0,30,2,1,0,3,1,2,2,0,0,1,0,1,0,21,198,33,17,248,0,248,--,400,152,198,248,248,Algún campo sin dato,1,a8f10e1fd4d6cc4d35fe250f51b16845411962a617d537d63d26fe1c8c657bb1,26/06/2023 01:37:30,ESCANER
21153,"Petén",17,"Las Cruces",13,3289,339,17,0,30,10,1,47,0,24,2,0,2,1,2,5,1,0,0,0,0,2,0,6,150,20,15,185,0,185,--,339,154,150,185,185,Algún campo sin dato,1,e57bb988db5ab8424ab4cadb96edb99f9bffc0f43d5766a17842c595acedb17b,26/06/2023 01:17:11,ESCANER
21154,"Petén",17,"Las Cruces",13,3289,338,8,1,34,3,3,36,0,14,0,0,1,2,2,0,0,1,0,0,2,3,0,3,113,13,20,146,1,147,--,338,191,113,146,147,Algún campo sin dato,1,1a3cc72bb28c8e20d4df681bcf4f5a7782202cf0a11d05fec62ffeee9465c5f0,26/06/2023 00:05:31,ESCANER
21155,"Petén",17,"Las Cruces",13,3290,366,3,0,37,2,1,44,3,31,0,0,6,1,3,4,1,0,0,0,0,1,1,3,141,35,33,209,0,209,--,366,157,141,209,209,Algún campo sin dato,1,e0f921161118af69111aeb2e05cf4b6c87f1a7cf7335d16f214b7aa77a5015f3,26/06/2023 01:42:56,ESCANER
21156,"Petén",17,"Las Cruces",13,3290,365,10,1,43,5,1,35,2,24,0,0,5,3,0,4,0,0,0,1,0,1,0,6,141,25,22,188,0,188,--,365,177,141,188,188,Algún campo sin dato,1,254d074f2fa96a7d54f1da7f8f9755da9417ab8ea68acbe340da107ab327d51f,26/06/2023 02:28:46,ESCANER
21157,"Petén",17,"Las Cruces",13,3291,380,15,0,42,4,3,38,3,31,0,0,5,8,3,1,0,0,1,0,0,4,0,2,160,36,30,226,0,226,--,380,154,160,226,226,Algún campo sin dato,1,3622c3fff38a7d070790f61c34c4d89b53ceaefce5216e9f12e4d76bd706a2f5,25/06/2023 23:42:10,ESCANER
21158,"Petén",17,"Las Cruces",13,3291,380,15,0,27,1,4,34,1,20,0,0,6,17,0,2,2,0,0,1,0,3,2,0,135,35,27,197,0,197,--,380,180,135,197,197,Algún campo sin dato,1,84204987f6c8ed76f40516f25bae8535b2fb30aa88021cdb7e261a042eec4931,26/06/2023 00:44:36,ESCANER
21159,"Petén",17,"Las Cruces",13,3291,380,14,1,27,2,6,29,1,16,0,0,1,10,1,2,0,0,0,0,1,1,0,4,116,36,16,168,0,168,--,380,212,116,168,168,Algún campo sin dato,1,7e7dbc298113e1346f34bb50e9f8b4631baff3c7a4e9dfd9db26e15f0f3a0cf8,26/06/2023 02:16:52,ESCANER
21160,"Petén",17,"Las Cruces",13,3291,380,21,1,46,1,3,27,1,27,0,0,4,4,0,4,0,2,0,0,0,1,1,3,146,27,25,198,0,198,--,377,179,146,198,198,Algún campo sin dato,1,21655ca24e35444590aa7e6189268f97b15a5f3d12d8846cf9e96ec822ff0767,26/06/2023 02:38:03,ESCANER
21161,"Petén",17,"Las Cruces",13,3291,380,11,1,38,1,1,31,2,18,0,1,3,3,1,4,0,0,0,0,0,1,0,2,118,30,28,176,0,176,--,380,204,118,176,176,Algún campo sin dato,1,fa7c1a6110581e8b72f96c993a26d941f30ed633d5151c1a58535d79e11f6737,26/06/2023 00:59:04,ESCANER
21162,"Petén",17,"Las Cruces",13,3291,380,14,0,35,2,1,33,0,26,0,0,2,5,1,0,2,2,0,0,0,0,0,1,124,40,26,190,0,190,--,380,190,124,190,190,Algún campo sin dato,1,c6d3542fe65adfff9d476c44f559719bc7d3bfeecf7d75928c5228e7ec4f41e7,26/06/2023 01:05:02,ESCANER
21163,"Petén",17,"Las Cruces",13,3291,380,17,1,40,0,2,32,4,22,0,1,2,6,1,1,3,0,1,1,0,0,1,0,135,32,13,180,0,180,--,380,200,135,180,180,Algún campo sin dato,1,f63286a77130736b027cfc604962693bd1467baa26e71811716e9b22b9861f6c,26/06/2023 01:24:37,ESCANER
21164,"Petén",17,"Las Cruces",13,3291,380,12,0,37,3,1,31,2,21,1,0,1,5,0,3,1,0,0,0,0,3,0,1,122,22,13,157,0,157,--,381,221,122,157,157,Algún campo sin dato,1,0c22659b6de224dbd26e3457be622607ab7452670f3e1630b2003599037a37e2,26/06/2023 02:46:57,ESCANER
21165,"Petén",17,"Las Cruces",13,3291,287,16,0,27,1,2,25,0,14,0,0,5,3,0,1,0,0,0,0,0,0,1,4,99,15,21,135,0,135,--,--,--,99,135,135,Algún campo sin dato,1,f2864c0d4d44049a877501988bfdfe2c46ecf2c788a041355446cbf87c08d3b5,26/06/2023 00:25:46,ESCANER
21166,"Petén",17,"Las Cruces",13,3291,287,12,0,25,0,2,16,1,12,0,0,2,5,0,0,0,0,0,0,1,3,0,1,80,9,10,99,0,99,--,287,188,80,99,99,Algún campo sin dato,1,76efc4cd043ea22f480aa9e0154f23da1f7a67080ea1c77ce1c75d201515a8ef,25/06/2023 22:43:30,ESCANER
21167,"Petén",17,"Las Cruces",13,3292,380,9,0,31,8,12,51,2,11,0,1,1,2,2,0,2,1,1,0,0,0,0,5,139,25,15,179,0,179,--,377,198,139,179,179,Algún campo sin dato,1,be116d3b8dedc98eaf8e77f2c372b9c3a37981032d7c431712bba5025ede5bb3,26/06/2023 00:19:17,ESCANER
21168,"Petén",17,"Las Cruces",13,3292,380,2,0,35,3,8,58,4,13,0,0,2,2,1,1,1,0,2,0,2,1,0,2,137,32,7,176,0,176,--,380,204,137,176,176,Algún campo sin dato,1,b9382cdceadb0ea0be65972f7198dfdde7beefbc07e241039b964351a2bdff27,25/06/2023 23:12:47,ESCANER
21169,"Petén",17,"Las Cruces",13,3292,303,4,0,18,6,6,34,1,4,1,0,0,4,1,1,1,0,0,1,0,4,0,0,86,19,7,112,0,112,--,303,191,86,112,112,Algún campo sin dato,1,b53a7cfd5c270b375269bd343eb045b3e324e26f1b8a854db67738ab315f86c0,26/06/2023 00:00:13,ESCANER
21170,"Petén",17,"Las Cruces",13,3292,303,3,0,24,1,5,41,1,7,0,1,2,1,0,0,0,0,0,0,0,0,0,3,89,13,7,109,0,109,--,303,194,89,109,109,Algún campo sin dato,1,22731979b57520e123ef18c2bfcc83d28fe632e0eab51887b9437ff937f9b166,25/06/2023 22:07:26,ESCANER
21171,"Petén",17,"Las Cruces",13,3293,380,4,0,28,4,3,31,2,46,0,0,2,5,3,1,4,0,0,0,1,0,0,2,136,29,22,187,0,187,--,380,193,136,187,187,Algún campo sin dato,1,ffe2ad7f78f00577454e13a1428d7f4281dce4a71e06e3d42ffd86efee22f00f,26/06/2023 03:06:42,ESCANER
21172,"Petén",17,"Las Cruces",13,3293,380,7,0,24,9,0,18,6,47,0,0,1,3,1,0,1,0,1,1,0,0,0,3,122,23,21,166,0,166,--,376,210,122,166,166,Algún campo sin dato,1,d80baf455470e787b56d1da2d52c06fefda849d9ed508657f11392e28ee96136,26/06/2023 01:35:12,ESCANER
21173,"Petén",17,"Las Cruces",13,3293,380,11,0,30,7,4,29,4,34,0,1,0,3,1,1,0,0,0,1,0,0,0,3,129,38,15,182,0,182,--,364,182,129,182,182,Algún campo sin dato,1,ebd6ae082a1e017ef9869704456eff20f18b24daabfff13e5bf5670529c0aa77,26/06/2023 04:58:21,ESCANER
